"CAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/"
"Total employment (Number of jobs)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"40340","Rochester, MN (Metropolitan Statistical Area)",132985,134146,136828,138421,139865,141771,143695,142489,139773,138061,139594,142449,144445,145269,147852,149374,150500,152998,155074
"40380","Rochester, NY (Metropolitan Statistical Area)",629922,618390,618045,622352,628582,627477,634312,636153,622597,620717,629224,632101,634870,638612,644265,648588,651089,658642,663545
"40420","Rockford, IL (Metropolitan Statistical Area)",190203,188465,187307,189270,189252,192536,196276,193038,180372,178730,182051,183925,183163,186119,187486,186268,183494,187478,187023
"40580","Rocky Mount, NC (Metropolitan Statistical Area)",78749,77715,76799,77368,77492,79869,81585,80079,76106,74961,76701,74498,73881,73845,74081,74158,73520,74354,74955
"40660","Rome, GA (Metropolitan Statistical Area)",50251,50114,50560,51690,51414,52717,52357,51533,49708,49387,49159,49239,49427,50610,51189,51903,52962,53214,53789
"40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",1084938,1099722,1124044,1157385,1191410,1214206,1232558,1209043,1162375,1136573,1139388,1176096,1211648,1241767,1278950,1309353,1337099,1378465,1412094
"40980","Saginaw, MI (Metropolitan Statistical Area)",117341,114780,114389,113429,112826,111712,110931,106908,103080,102853,106093,106832,107260,107377,107880,108051,107500,108136,108305
"41060","St. Cloud, MN (Metropolitan Statistical Area)",119810,121271,120862,123417,125143,127619,130268,129574,126361,126070,128919,130849,132710,134282,136345,137177,137986,138452,140170
"41100","St. George, UT (Metropolitan Statistical Area)",50066,52665,55712,61676,67944,73427,77265,75466,71644,70275,72101,74752,77943,82068,85546,90729,94634,100814,104156
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)",68251,67734,68092,69045,69535,71478,74526,75019,73068,70878,70968,71403,72282,71977,72703,73338,72850,72709,72815
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)",1641921,1638359,1641157,1648824,1669564,1690675,1714159,1714077,1660457,1644561,1664110,1667792,1686298,1702979,1733560,1755577,1772532,1792387,1813241
"41420","Salem, OR (Metropolitan Statistical Area)",182319,184073,187787,192318,197802,202453,207319,205685,198184,195920,194633,194151,197390,204243,209748,214928,221668,227895,232196
"41500","Salinas, CA (Metropolitan Statistical Area)",217510,221129,223693,222456,221519,219477,224438,223750,217029,220156,221085,225859,230852,238929,244409,248151,249521,256579,261783
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)",179323,182888,184905,191815,197589,203079,205892,203789,198311,197126,196549,199150,201900,206027,210655,215330,219549,224246,227831
"41620","Salt Lake City, UT (Metropolitan Statistical Area)",680542,674074,671950,685605,712951,745183,781703,787814,761073,756966,776331,797545,820440,839590,866877,897570,919684,948248,974919
"41660","San Angelo, TX (Metropolitan Statistical Area)",64719,64742,64428,63655,64073,65265,65959,66893,66937,67506,68274,70394,72401,73663,74399,73866,73351,74243,74749
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",993949,1004351,1010902,1028529,1064972,1110198,1153153,1178789,1171263,1179723,1205858,1236539,1270478,1312846,1356211,1408297,1450174,1489074,1519276
"41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1713767,1749463,1782103,1812986,1837287,1861439,1890307,1882625,1821926,1804107,1828222,1877293,1920959,1973042,2029956,2073227,2113320,2160038,2204327
"41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2747283,2679890,2653534,2659356,2682602,2728960,2785090,2785616,2687707,2663490,2715302,2836176,2943003,3059380,3184062,3278446,3339741,3407818,3480410
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1245499,1151605,1111274,1110182,1120373,1146729,1183453,1186385,1130469,1126570,1159903,1206137,1254612,1300033,1358652,1394942,1424779,1459165,1490982
"42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",140627,144119,144119,146485,149346,152479,156737,154624,149202,147777,151009,155745,159400,164661,169374,169821,172957,175375,178476
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",145357,143460,141691,141559,140941,142051,145223,142699,139005,138372,138208,140225,144624,149207,153529,154826,155350,156783,159825
"42140","Santa Fe, NM (Metropolitan Statistical Area)",84055,85360,87912,90099,93143,94699,98058,98098,93942,92489,92417,91816,92782,93277,94419,94504,93635,94229,96346
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",243235,244532,248298,250723,253193,253267,258250,258059,249731,245732,250715,256831,260896,269481,273816,274748,276163,281463,291191
"42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",272782,272287,268461,271429,271468,274369,279979,276221,262782,260148,263452,267006,277118,288662,296758,299295,303638,309070,313181
"42340","Savannah, GA (Metropolitan Statistical Area)",172488,173541,177613,183261,190505,198121,207508,205696,198549,196887,200445,203237,208599,214866,223257,228123,234131,241848,246639
"42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",306843,301409,301889,304761,308372,311527,316218,316876,309015,308777,311684,312973,315611,319392,321126,323590,324417,325946,327904
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2040022,1999926,2002177,2040998,2099077,2169876,2252591,2272430,2182713,2154810,2190360,2258786,2313257,2380336,2454112,2527202,2602894,2668890,2739330
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",58381,59597,63547,65719,68831,72591,73481,71663,68431,67970,69292,70303,71334,73883,76313,77703,80381,83116,85014
"42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)",32571,34134,35970,36151,37340,38629,40082,38869,37758,37513,37769,38022,37520,38221,38834,39586,40561,40788,41266
"43100","Sheboygan, WI (Metropolitan Statistical Area)",72890,71835,71910,72930,75062,75474,75974,75544,71260,69978,69971,70308,71764,73191,73434,73763,74500,75337,75714
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)",59963,59732,60176,60290,61002,62162,63164,63208,62365,61568,62940,63217,64729,66166,67266,68008,69651,71615,73149
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)",211573,208938,211970,216233,223295,228148,233290,237256,234079,237007,242545,243195,240766,241596,242794,241834,238715,239195,239375
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",50753,50600,52389,53549,55625,56566,58186,57354,56700,56554,56143,54888,53145,52287,51796,51227,51020,51236,52115
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)",94796,92185,90929,89779,90203,91233,94073,95334,93617,92744,92769,93335,95071,96622,97693,96972,94830,96161,96535
"43620","Sioux Falls, SD (Metropolitan Statistical Area)",148941,150765,152571,155870,160492,165729,171417,175343,173762,174143,177722,181848,185908,190947,194266,197502,200602,205197,210100
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",174081,172073,171686,173844,174433,175052,176316,173666,164720,163945,166847,165809,165630,168229,171836,175454,176617,179014,181357
"43900","Spartanburg, SC (Metropolitan Statistical Area)",146802,144905,145121,145439,146721,150509,154687,154897,145020,143688,148560,151298,157117,161712,165643,171774,179980,186820,192272
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",264211,262251,266191,271440,279167,289106,298270,298281,287157,281118,282166,287325,291935,297137,301621,308241,314779,323149,330522
"44100","Springfield, IL (Metropolitan Statistical Area)",137075,134989,131001,130500,130874,130286,130144,128936,127554,127802,129076,127805,126347,128098,129810,129812,128833,128848,128706
"44140","Springfield, MA (Metropolitan Statistical Area)",370842,368549,366378,369100,369614,370142,375639,375403,365042,364519,367456,378277,383472,387035,399360,404519,407969,410881,416676
"44180","Springfield, MO (Metropolitan Statistical Area)",235317,237008,241499,246956,256341,263627,270226,267387,258981,254756,258567,263488,266173,271200,276353,278710,282943,288306,293977
"44220","Springfield, OH (Metropolitan Statistical Area)",68606,66993,66257,65548,65001,65338,65336,64851,62359,61102,62236,62301,62740,63205,62537,61682,62097,62076,62218
"44300","State College, PA (Metropolitan Statistical Area)",97495,100705,100925,103041,104606,106074,107699,108962,108969,108939,111163,111266,113141,114258,115403,117475,118828,116515,116024
"44420","Staunton, VA (Metropolitan Statistical Area) *",60313,59698,59782,61591,63083,63738,64894,64776,62262,61243,61537,61959,62619,63206,64144,65238,65105,65925,67443
"44700","Stockton, CA (Metropolitan Statistical Area)",260519,266758,274428,279725,283427,287112,293377,287022,275719,268668,269966,276843,285334,294230,310238,319466,330689,339762,347851
"44940","Sumter, SC (Metropolitan Statistical Area)",65436,65233,64933,66039,66575,66592,66986,65292,62300,62161,64228,65017,65035,65660,66231,65649,66175,67438,67761
"45060","Syracuse, NY (Metropolitan Statistical Area)",376302,371452,372360,375373,379598,380463,386623,386944,377832,373991,377100,379080,380090,381201,382312,383351,382426,387251,391208
"45220","Tallahassee, FL (Metropolitan Statistical Area)",204473,198342,200990,205899,212085,216913,220398,217761,210705,209441,211131,210402,211730,217288,219430,223602,227679,235311,239871
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1413290,1442072,1453478,1507186,1557459,1591049,1608915,1553818,1484482,1464392,1485034,1516827,1558599,1604864,1664585,1709499,1773218,1835600,1886364
"45460","Terre Haute, IN (Metropolitan Statistical Area)",94380,93392,94156,94531,94317,94767,95641,94346,92008,91522,91646,92178,91984,92013,91548,91901,91830,91674,91506
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)",73705,73435,73161,73880,75734,76838,78664,80187,78630,77899,79003,78650,77539,77436,78456,79264,78827,79172,80158
"45540","The Villages, FL (Metropolitan Statistical Area)",14060,15461,18140,20022,24039,26589,27723,28378,29325,30827,32744,34451,37048,39036,40399,41558,42988,45176,47422
"45780","Toledo, OH (Metropolitan Statistical Area)",407705,398940,395985,399056,399734,402035,401827,392088,371451,369934,376375,379204,382433,387695,393383,397083,395282,398987,402146
"45820","Topeka, KS (Metropolitan Statistical Area)",147052,144100,142484,141376,141136,140007,143461,144190,141300,141073,142102,142185,143444,145206,144932,145260,144373,144444,144559
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)",247570,249453,252631,257984,259714,265427,264782,265799,259117,260107,262910,263963,267421,272638,276248,282911,283608,290138,298894
"46060","Tucson, AZ (Metropolitan Statistical Area)",436864,437057,441824,458654,473271,491400,504656,500711,481987,476945,477616,484507,489813,495725,500002,507399,517448,524652,536686
"46140","Tulsa, OK (Metropolitan Statistical Area)",537484,530126,516720,520154,535329,552670,567239,577748,559559,550837,556518,570545,578957,587990,597009,599272,601621,609346,618254
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)",110885,111524,112064,114914,118558,123813,127135,126968,122019,121790,123857,126988,128365,132774,136443,137224,139436,142162,145945
"46300","Twin Falls, ID (Metropolitan Statistical Area)",50131,51764,52234,52721,54863,56593,57877,58300,56659,55501,56044,56340,58153,60201,61325,62370,64383,65207,66637
"46340","Tyler, TX (Metropolitan Statistical Area)",112428,113276,115187,118641,123110,127125,130700,134234,131425,132288,133589,136174,139345,141723,145253,148217,149736,151001,151877
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)",549294,551443,561524,575830,587533,602446,614645,613203,598479,595786,603599,613464,625448,634651,648006,655945,657225,661292,659310
"46540","Utica-Rome, NY (Metropolitan Statistical Area)",157591,156713,156381,157189,157620,158777,160027,160584,157597,156996,155898,154968,154538,154464,154361,155374,155837,156415,157652
"46660","Valdosta, GA (Metropolitan Statistical Area)",64125,65780,66974,69016,70739,72165,74153,74899,72871,72144,70953,72151,73397,74797,76010,76600,77676,78376,79451
"46700","Vallejo, CA (Metropolitan Statistical Area)",167983,172005,175902,177452,179244,180477,181321,178995,174328,172004,169810,173409,178390,182201,187963,194313,198792,203893,207214
"47020","Victoria, TX (Metropolitan Statistical Area)",51590,51457,50721,50878,52340,54220,55480,56275,53860,53878,54885,57444,59159,59764,59892,57444,57597,58366,58527
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",71167,71224,72417,74740,77027,76975,76637,76080,74699,73816,73477,73239,73794,74280,74531,75661,75485,75677,76424
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",969615,980621,991565,1012270,1027668,1040751,1056031,1048115,1014458,1004002,1005801,1009951,1017874,1025950,1043348,1053654,1070289,1088564,1102751
"47300","Visalia, CA (Metropolitan Statistical Area)",168668,175312,174975,173719,177770,182695,189082,188438,182825,183319,184762,183669,190415,192830,200368,205246,207042,210293,213301
"47380","Waco, TX (Metropolitan Statistical Area)",130991,131509,133443,135175,137127,138958,141938,142371,141710,141538,142734,144437,147085,149882,152210,156965,160295,163158,164711
"47460","Walla Walla, WA (Metropolitan Statistical Area)",31490,31744,32161,32019,31930,32237,32619,33951,33663,33864,33717,34107,34752,35334,35106,35509,35689,36390,36827
"47580","Warner Robins, GA (Metropolitan Statistical Area)",72479,74711,76633,78887,81310,84881,87884,87686,87915,88120,89964,90144,90844,91015,92171,93323,95853,98857,102035
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",3471970,3508592,3562232,3659629,3745027,3810723,3884536,3901443,3861064,3878945,3946247,3996916,4052929,4106510,4198656,4287414,4350846,4434939,4518171
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",104894,104571,104473,106240,107311,108753,110709,111092,110044,109771,111902,113816,114449,114668,113809,113007,112688,114087,113858
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)",60488,60316,60812,62675,65950,69033,69725,71126,70866,72440,72646,71377,70584,69585,68751,67489,67253,67345,67287
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)",102152,102916,102825,104620,106902,107432,108693,107701,102886,100806,101771,101486,103028,104995,106069,106044,106554,107455,108244
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",60250,60337,59545,58166,58048,57500,57963,58237,54820,52804,52893,52494,52094,51807,51328,50332,49551,49609,50135
"48300","Wenatchee, WA (Metropolitan Statistical Area)",56354,56612,57198,58759,60974,62332,63792,64605,63716,62778,63191,64483,65699,67538,69039,69855,71277,73081,73276
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)",79685,79961,79043,80122,81069,81521,81881,81915,80143,80099,80520,81080,82092,82776,81542,80426,81584,83099,81192
"48620","Wichita, KS (Metropolitan Statistical Area)",370228,364260,359035,361989,366848,374661,385608,392697,379218,371922,372719,376545,382408,387001,392293,394777,392467,396531,405343
"48660","Wichita Falls, TX (Metropolitan Statistical Area)",90627,89770,89026,87369,85765,90069,90385,91461,89312,88561,87265,89244,89005,87732,88215,89373,90412,89715,90860
"48700","Williamsport, PA (Metropolitan Statistical Area)",68014,66927,66630,67246,67180,67406,67921,67884,66144,67169,69897,71051,70499,71300,70731,68122,68137,68424,68472
"48900","Wilmington, NC (Metropolitan Statistical Area)",125064,127090,130232,136557,144084,150847,158078,156516,149467,147606,151006,152682,156292,161788,166308,172786,174127,182202,188464
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *",65186,66069,66412,68919,72146,74460,75098,73713,70838,70846,73097,73900,75338,77856,79117,80226,81789,83297,84832
"49180","Winston-Salem, NC (Metropolitan Statistical Area)",328671,324828,323784,327520,334166,340048,345798,342342,329508,325618,328719,332566,335631,341321,346907,352082,354406,360664,369073
"49340","Worcester, MA-CT (Metropolitan Statistical Area)",457330,455348,457339,463766,467587,472689,478942,477372,464206,461436,469335,473664,485078,493007,509495,515886,524643,531404,538423
"49420","Yakima, WA (Metropolitan Statistical Area)",112685,112734,114189,113223,114927,117779,118536,121722,120007,119123,120041,124847,125387,127305,128600,130601,132743,134982,136556
"49620","York-Hanover, PA (Metropolitan Statistical Area)",211514,211138,211658,217006,223488,226836,231790,232142,223008,221987,224717,225936,227264,229563,231735,235643,237721,240494,243152
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",311150,305452,302591,301803,303520,302814,301433,295953,280869,280982,285225,287302,287503,287915,287937,288202,284315,284853,283700
"49700","Yuba City, CA (Metropolitan Statistical Area)",61499,62404,62573,63898,64648,66167,67736,65442,63426,62526,62563,63966,65465,66816,68645,69903,71388,73096,75581
"49740","Yuma, AZ (Metropolitan Statistical Area)",70656,72784,74549,78518,80808,83776,85115,83665,79960,79901,80988,82389,83070,83664,85800,88674,88293,89875,91296
"Legend / Footnotes:"
"1/ The estimates of employment for 2001-2006 are based on the 2002 North American Industry Classification System (NAICS). The estimates for 2007-2010 are based on the 2007 NAICS. The estimates for 2011-2016 are based on the 2012 NAICS. The estimates for 2017 forward are based on the 2017 NAICS."
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"* Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Municipality and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area. Petersburg Borough was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area for 2013 forward. Prince of Wales-Hyder Census Area added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough reflects the geographic boundaries of the former Petersburg Census Area. Wade Hampton Census Area was renamed Kusilvak Census Area on July 1, 2015."
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years."
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020."
"Last updated: November 17, 2020-- new statistics for 2019; revised statistics for 2013-2018."
