,_id,CBSA,MSA,2024_Pop_ROC,2024_Unem_Rate,2024_Emp_ROC,2024_GDP_ROC,2024_Bus_ROC,2024_CPI,2024_AMW_ROC,2024_LP_ROC,Pop_Score,Unem_Score,Emp_Score,GDP_Score,Bus_Score,CPI_Score,AMW_Score,LP_Score,Total_Score,Overall_Rank
87,60413a1d2eee1da2ff615c2f,14260,"Boise City, ID",10.061905867843384,1.9873501126774376,9.2299801051188,21.279143289994078,35.06368197607102,299.7671195513341,8.312486750052999,0.2028596780577343,372.0,372.5,360.0,365.0,378.0,147.0,215.0,259.0,2468.5,5.0
88,60413a1d2eee1da2ff615c30,18020,"Columbus, IN",2.257128874777689,2.368448946018618,0.26679524268723886,7.771282099320012,-2.9585798816568047,255.83376730001717,0.9972836631742336,0.488334770828505,230.0,297.5,167.0,96.0,67.0,192.0,83.0,292.0,1424.5,227.0
89,60413a1d2eee1da2ff615c31,20220,"Dubuque, IA",0.3288425768926432,2.699999999996509,2.656636188057968,10.180245373233088,-1.6641452344931922,255.83376730001717,-0.025673940949935817,0.5863522212266883,168.0,185.5,229.0,128.0,88.0,192.0,25.0,301.0,1316.5,261.0
90,60413a1d2eee1da2ff615c32,25500,"Harrisonburg, VA",2.03461663851101,2.5674477218546676,5.294250536541285,0.683229759514533,20.070422535211268,265.9255038284625,9.455690508322087,-0.5026514807191577,221.0,232.5,293.0,66.0,336.0,177.0,283.0,62.0,1670.5,138.0
91,60413a1d2eee1da2ff615c33,25940,"Hilton Head Island-Bluffton, SC",8.219806926348477,2.5937527321240634,7.648034487239262,17.36178097566907,16.710976072920623,265.9255038284625,7.291666666666667,-1.2384751443690392,357.0,228.0,343.0,298.0,304.0,177.0,153.5,31.0,1891.5,64.0
92,60413a1d2eee1da2ff615c34,26580,"Huntington-Ashland, WV-KY-OH",-0.0005619982409455059,3.9601769646118825,0.01666704981723718,4.515807622268195,-7.128099173553719,265.9255038284625,9.148242960204794,1.8777405445836417,84.0,74.5,112.0,80.0,28.0,177.0,270.0,357.0,1182.5,304.0
93,60413a1d2eee1da2ff615c35,26620,"Huntsville, AL",6.149326867645563,2.6936829181196225,7.82970930382522,14.957696647376546,-0.6820682068206821,265.9255038284625,7.611647016791712,0.07794827370986472,329.0,192.5,345.0,242.0,114.0,177.0,171.0,228.0,1798.5,92.0
94,60413a1d2eee1da2ff615c36,29620,"Lansing-East Lansing, MI",1.4983893268603592,2.4674348113828106,-0.0029699245639160762,13.665087313351693,-2.685018050541516,255.83376730001717,8.626567398119123,-0.2603670881271636,207.0,264.5,85.0,200.0,71.0,192.0,233.0,98.0,1350.5,248.0
95,60413a1d2eee1da2ff615c37,29820,"Las Vegas-Henderson-Paradise, NV",8.365983372413382,4.727448120471204,2.782286592759459,18.3228548748461,-0.020888040105037,299.7671195513341,6.896034297963559,-0.13518846399682205,361.0,46.0,234.0,317.0,132.0,147.0,138.0,134.0,1509.0,194.0
96,60413a1d2eee1da2ff615c38,31340,"Lynchburg, VA",1.5104376133492181,2.2251601268069474,3.0314469888528794,8.27434941011334,1.745936183022276,265.9255038284625,10.310337128823397,-0.15489805637808454,208.0,326.0,236.0,104.0,165.0,177.0,328.0,125.0,1669.0,139.0
97,60413a1d2eee1da2ff615c39,33340,"Milwaukee-Waukesha, WI",0.01390318179711639,2.2251601268069474,-0.0010270410573667789,12.77027518256485,0.3112436778627934,255.83376730001717,8.179218303145854,-0.005506702053809713,118.0,326.0,89.0,179.0,139.0,192.0,206.0,170.0,1419.0,228.0
98,60413a1d2eee1da2ff615c3a,36140,"Ocean City, NJ",-0.6823194515368485,6.339166794901777,0.683324349177157,11.402107266771571,-1.530054644808743,289.63399347688846,7.261289597843182,-1.5917331734774758,21.0,8.0,183.0,148.0,92.0,162.0,150.0,23.0,787.0,373.0
99,60413a1d2eee1da2ff615c3b,39460,"Punta Gorda, FL",9.435180773913505,3.6741621931596007,7.606139864204381,19.10251215274608,12.032085561497325,265.9255038284625,8.487276154571159,-0.634243331028358,368.0,87.0,339.0,333.0,273.0,177.0,223.0,50.0,1850.0,74.0
100,60413a1d2eee1da2ff615c3c,41060,"St. Cloud, MN",3.6258937236339146,2.522863883619029,0.02140258257829778,14.544187691822067,-1.04754230459307,255.83376730001717,10.696373056994819,0.032749488964642436,271.0,251.0,116.0,228.0,100.0,192.0,343.0,209.0,1710.0,127.0
101,60413a1d2eee1da2ff615c3d,43780,"South Bend-Mishawaka, IN-MI",-0.007107254652934214,2.817713657169429,-0.00716818209388113,15.293234210316836,-8.278955954323001,255.83376730001717,9.128657487091223,-0.27295500466178635,70.0,160.5,79.0,254.0,24.0,192.0,266.0,95.0,1140.5,320.0
102,60413a1d2eee1da2ff615c3e,45300,"Tampa-St. Petersburg-Clearwater, FL",7.390656970587803,2.9177072623611116,6.671671003051373,17.68823695605046,19.694964263169684,265.9255038284625,8.842508570276266,0.6461608914334189,348.0,148.5,326.0,301.0,329.0,177.0,252.0,306.0,2187.5,20.0
103,60413a1d2eee1da2ff615c3f,45540,"The Villages, FL",12.951215828424708,5.0497092425301116,19.265319893720214,24.811833433710124,25.407925407925408,265.9255038284625,8.810143042912873,1.6832544607694324,382.0,32.0,383.0,379.0,363.0,177.0,247.5,352.0,2315.5,9.0
104,60413a1d2eee1da2ff615c40,46700,"Vallejo, CA",3.1983075799241805,3.53959532278702,4.845715057862885,19.019152102831207,29.054297015462065,299.7671195513341,10.06939625260236,0.014777086834587255,262.0,100.0,279.0,331.0,369.0,147.0,314.0,202.0,2004.0,32.0
105,60413a1d2eee1da2ff615c41,47220,"Vineland-Bridgeton, NJ",0.015381837393915479,4.5543730678908245,0.24861300115147075,9.14008599876229,5.650684931506849,289.63399347688846,6.995295561464513,0.8015182149993876,121.0,55.0,164.0,115.0,217.0,162.0,142.0,313.0,1289.0,272.0
106,60413a1d2eee1da2ff615c42,48260,"Weirton-Steubenville, WV-OH",-1.670486069231697,5.453134942261831,-2.094345267777002,-0.509142643870339,-5.23138832997988,265.9255038284625,9.489966555183948,1.7082454865925067,8.0,12.0,1.0,12.0,40.0,177.0,285.0,354.0,889.0,365.0
107,60413a1d2eee1da2ff615c43,49660,"Youngstown-Warren-Boardman, OH-PA",-2.4727606462456233,3.9686277610011347,-0.8516038068382094,0.1785898258611158,2.510948905109489,255.83376730001717,8.092759110269759,8.77394639478155e-06,3.0,73.0,3.0,53.0,181.0,192.0,201.0,194.0,900.0,363.0
108,60413a1d2eee1da2ff615c44,11260,"Anchorage, AK",-0.0015139395988564709,2.53182221332375,0.8752056365855551,9.667351354622967,-14.22573474932082,299.7671195513341,7.927357547484172,-2.258287750280667,80.0,242.0,189.0,120.0,10.0,147.0,193.0,10.0,991.0,347.0
109,60413a1d2eee1da2ff615c45,12700,"Barnstable Town, MA",0.0004695056105920466,2.726341033014647,0.22558710490121728,16.965368958978573,-0.541871921182266,289.63399347688846,10.587695133149678,-0.011849285075148585,93.0,180.0,160.0,291.0,121.0,162.0,339.0,168.0,1514.0,192.5
110,60413a1d2eee1da2ff615c46,17660,"Coeur d'Alene, ID",9.058100025950983,2.717637512062337,9.085310824441258,19.011857253107273,45.34446764091858,299.7671195513341,9.32560834298957,0.12369470763677141,365.0,182.5,358.0,330.0,381.0,147.0,276.0,238.0,2277.5,14.0
111,60413a1d2eee1da2ff615c47,19340,"Davenport-Moline-Rock Island, IA-IL",-0.003955988311373203,1.8482225450204672,-0.016393371900897753,3.5902723884424086,6.868782567503552,255.83376730001717,10.330178759200841,-0.3934163898642441,73.0,378.5,60.0,74.0,230.0,192.0,329.0,76.0,1412.5,229.5
112,60413a1d2eee1da2ff615c48,22220,"Fayetteville-Springdale-Rogers, AR",9.523017214303875,2.5573779357975344,9.79816111150052,20.879048140690003,-10.712183637433785,265.9255038284625,0.8592436974789915,0.9438995259651058,369.0,238.5,369.0,362.0,14.0,177.0,80.0,319.0,1928.5,52.0
113,60413a1d2eee1da2ff615c49,22540,"Fond du Lac, WI",0.9303405123642448,2.6291841496307686,-0.05947883678685678,8.09584007299274,-0.8771929824561403,255.83376730001717,12.660028449502134,-0.35184329714670126,190.0,210.5,33.0,100.0,104.0,192.0,375.0,83.0,1287.5,273.0
114,60413a1d2eee1da2ff615c4a,23580,"Gainesville, GA",6.729080761686745,2.2251601268069474,9.363960513717853,22.923800240368603,4.880636604774536,265.9255038284625,0.19213381555153705,-0.3382115441507578,340.0,326.0,364.0,373.0,206.0,177.0,51.0,85.0,1922.0,55.0
115,60413a1d2eee1da2ff615c4b,24140,"Goldsboro, NC",-0.0024364294937911654,3.6601599290186453,-0.08499716676110797,7.592417307291675,2.6415094339622645,265.9255038284625,8.851519681116093,-0.6909856103388871,76.0,89.5,23.0,94.0,182.0,177.0,253.0,47.0,941.5,359.0
116,60413a1d2eee1da2ff615c4c,24340,"Grand Rapids-Kentwood, MI",2.6701133315388397,2.480107249810064,-0.01280920752803868,17.806799874917143,16.58905704307334,255.83376730001717,6.700701978302488,-1.3963996788778874,242.0,259.0,71.0,305.0,303.0,192.0,133.0,26.0,1531.0,187.0
117,60413a1d2eee1da2ff615c4d,26140,"Homosassa Springs, FL",3.172587984524613,5.3283850498744325,1.0701013677841118,-0.1433470949199852,9.43695479777954,265.9255038284625,4.805751765893038,-7.582513481489404,260.0,15.0,194.0,20.0,252.0,177.0,109.5,2.0,1029.5,337.0
118,60413a1d2eee1da2ff615c4e,27260,"Jacksonville, FL",7.85962806361469,2.5937527321240634,8.161578910715418,18.29206478791632,24.597914643927563,265.9255038284625,8.705199917132795,0.5814002504630471,352.0,228.0,348.0,315.0,357.0,177.0,237.0,299.0,2313.0,10.0
119,60413a1d2eee1da2ff615c4f,27500,"Janesville-Beloit, WI",1.2898367961604857,2.9559421182029677,1.1483766492946663,16.38125067317071,2.19435736677116,255.83376730001717,11.692796610169491,0.07513897070664889,200.0,144.0,196.0,279.0,178.0,192.0,361.0,227.0,1777.0,98.0
120,60413a1d2eee1da2ff615c50,27860,"Jonesboro, AR",4.704168534289557,2.616697931937238,6.655469768374611,14.857417744990094,23.514431239388795,265.9255038284625,8.835737787901797,-0.05789965554585659,305.0,219.0,325.0,239.0,356.0,177.0,249.0,155.0,2025.0,29.0
121,60413a1d2eee1da2ff615c51,28020,"Kalamazoo-Portage, MI",1.1619747534576295,2.7295199105935564,-0.01691485562857483,16.489170792976278,30.316014997321904,255.83376730001717,10.165871863985071,0.006070889781021115,195.0,176.0,58.0,282.0,373.0,192.0,320.0,199.0,1795.0,94.0
122,60413a1d2eee1da2ff615c52,29340,"Lake Charles, LA",2.8786791439529678,2.5937527321240634,6.936916197531898,-1.1686732242219804,-4.18848167539267,265.9255038284625,13.035940803382665,-1.7693462826517896,251.0,228.0,333.0,2.0,49.0,177.0,377.0,15.0,1432.0,224.0
123,60413a1d2eee1da2ff615c53,33660,"Mobile, AL",-0.000465618714147359,4.946350062871868,-0.025177869464929666,10.624572553956598,11.899742328414147,265.9255038284625,7.923691215616681,0.043014193228014704,87.0,38.5,50.0,136.0,270.0,177.0,192.0,216.0,1166.5,313.0
124,60413a1d2eee1da2ff615c54,33740,"Monroe, LA",-0.001997393401610898,4.344385050807628,-0.0034455135107198543,8.968555882482246,5.428881650380022,265.9255038284625,5.306016597510373,-0.2252450027787119,79.0,61.5,83.0,113.0,212.0,177.0,116.5,106.0,948.0,358.0
125,60413a1d2eee1da2ff615c55,36980,"Owensboro, KY",2.1366376423308773,2.3250779461316453,-0.007343114361663068,7.519490349731919,3.400309119010819,265.9255038284625,9.954794194622888,-0.45470296325257575,226.0,309.0,78.0,93.0,191.0,177.0,309.0,66.0,1449.0,213.5
126,60413a1d2eee1da2ff615c56,38300,"Pittsburgh, PA",-0.00043148084225060404,3.055985753162684,-0.023240781761796513,15.418153800225209,15.88365551499192,289.63399347688846,9.452958292919496,0.2565569405795945,88.0,137.5,51.0,257.0,296.0,162.0,282.0,268.0,1541.5,181.5
127,60413a1d2eee1da2ff615c57,39300,"Providence-Warwick, RI-MA",0.7524415571305286,2.9779254136356976,0.1394073220951284,12.695625921479536,1.3361522198731501,289.63399347688846,0.2771321294475237,0.20319467838498326,183.0,142.0,143.0,176.0,158.0,162.0,61.0,260.0,1285.0,274.0
128,60413a1d2eee1da2ff615c58,39900,"Reno, NV",6.185744740792445,3.277967603167619,1.3101785091199911,17.323883171960386,-9.985683607730852,299.7671195513341,6.2690879075526205,0.9228878928389183,330.0,125.5,200.0,297.0,15.0,147.0,124.0,317.0,1555.5,176.0
129,60413a1d2eee1da2ff615c59,41740,"San Diego-Chula Vista-Carlsbad, CA",1.1874200573340563,2.9177072623611116,0.03434154732941165,18.469467369563652,-0.3970966376981414,299.7671195513341,9.782500415075544,0.4507408783842387,197.0,148.5,121.0,321.0,125.0,147.0,301.0,288.0,1648.5,145.0
130,60413a1d2eee1da2ff615c5a,42540,"Scranton--Wilkes-Barre, PA",-0.987389078960434,3.277967603167619,-0.011283790377671514,13.376600738673178,5.7975194692817995,289.63399347688846,8.969889064976229,-0.46853676640456304,17.0,125.5,72.0,192.0,219.0,162.0,257.0,65.0,1109.5,329.0
131,60413a1d2eee1da2ff615c5b,42700,"Sebring-Avon Park, FL",4.235508985982056,5.09252375854232,0.31987592691319733,11.673694084423193,3.7914691943127963,265.9255038284625,8.74159907300116,-1.0043265040742053,291.0,29.5,170.0,151.0,196.0,177.0,240.5,37.0,1292.0,271.0
132,60413a1d2eee1da2ff615c5c,46060,"Tucson, AZ",3.4914287405743836,2.6936829181196225,4.781194217848053,15.418022731462383,10.400186133085155,299.7671195513341,7.699042964772959,0.1330867898971894,270.0,192.5,275.0,256.0,257.0,147.0,176.5,243.0,1817.0,84.0
133,60413a1d2eee1da2ff615c5d,46220,"Tuscaloosa, AL",0.984340222260134,3.4376523598240394,6.718969474802152,0.1287492307231366,14.222222222222221,265.9255038284625,6.462710690371738,-0.004887322255900826,191.0,106.0,328.0,50.0,284.0,177.0,127.0,171.0,1434.0,222.0
134,60413a1d2eee1da2ff615c5e,46300,"Twin Falls, ID",5.925060652349717,2.4486783349937653,6.257784714197818,19.694933106422063,30.58823529411765,299.7671195513341,4.613931523022432,-0.20286052315480296,327.0,271.5,312.0,343.0,374.0,147.0,107.5,111.0,1993.0,35.0
135,60413a1d2eee1da2ff615c5f,47300,"Visalia, CA",1.8578062827786654,9.13684235021797,0.06188437935124542,0.6239288726784141,8.367228355607205,299.7671195513341,0.011317338162064282,-0.23929042390978755,216.0,3.0,130.0,65.0,245.0,147.0,32.0,100.0,938.0,360.0
136,60413a1d2eee1da2ff615c60,11020,"Altoona, PA",-0.0008208226284382208,2.2936050390126823,0.06866680752165645,12.243938204551728,-5.387205387205387,289.63399347688846,9.727076849413455,-1.2879627899934158,82.0,313.5,133.0,165.0,37.0,162.0,297.0,29.0,1218.5,289.0
137,60413a1d2eee1da2ff615c61,12260,"Augusta-Richmond County, GA-SC",3.800781634864856,3.3324139321031487,5.388147705350107,15.31608897493827,39.73309608540925,265.9255038284625,7.357019064124784,-0.06399131681241642,277.0,121.5,295.0,255.0,379.0,177.0,158.0,152.0,1814.5,86.0
138,60413a1d2eee1da2ff615c62,12580,"Baltimore-Columbia-Towson, MD",0.1558184791502161,2.8439200994919065,5.042548788059556,15.44031004463194,-0.26877706435717486,265.9255038284625,8.51139240506329,1.3412992515967697,156.0,154.5,288.0,258.0,128.0,177.0,224.0,342.0,1727.5,117.0
139,60413a1d2eee1da2ff615c63,13220,"Beckley, WV",-2.701115170990006,5.242061677764132,0.0,0.14456721612693185,5.081669691470054,265.9255038284625,14.38608305274972,4.287976578608133,2.0,19.0,93.5,52.0,208.0,177.0,381.0,375.0,1307.5,264.0
140,60413a1d2eee1da2ff615c64,17300,"Clarksville, TN-KY",0.13059580274186214,3.3723140622535985,4.657871504420378,0.48914652168729017,19.178680646570555,265.9255038284625,6.5516379094773685,1.3581625300838205,152.0,117.5,273.0,61.0,324.0,177.0,128.0,343.0,1575.5,169.0
141,60413a1d2eee1da2ff615c65,18580,"Corpus Christi, TX",0.3608189751622287,2.0862771153999753,4.261953447559954,0.07809294221781252,-4.682274247491638,265.9255038284625,5.078581050740907,-0.1529991662834695,171.0,352.0,264.0,44.0,45.0,177.0,114.0,126.0,1293.0,269.5
142,60413a1d2eee1da2ff615c66,19140,"Dalton, GA",0.0,4.152440535835296,0.428491585418866,8.486237058258338,3.7227214377406934,265.9255038284625,7.968176254589963,-0.43308117263202117,90.5,64.0,178.0,108.0,195.0,177.0,195.0,70.0,1077.5,331.0
143,60413a1d2eee1da2ff615c67,19180,"Danville, IL",-1.2407930515589112,5.070451031480609,-0.05346239342693942,1.6517726279114564,5.622489959839357,255.83376730001717,5.072365445499774,0.7574358577114819,14.0,31.0,35.0,72.0,215.0,192.0,113.0,310.0,982.0,353.0
144,60413a1d2eee1da2ff615c68,19780,"Des Moines-West Des Moines, IA",6.697774320312545,2.368448946018618,6.574345180081837,19.341048427628824,-1.2731130645650197,255.83376730001717,10.400831915295896,1.055033179404826,339.0,297.5,324.0,337.0,95.0,192.0,332.0,325.0,2241.5,17.0
145,60413a1d2eee1da2ff615c69,20940,"El Centro, CA",-0.00441464558673399,18.16463136880363,3.669713604109105,12.861769230439608,-1.762114537444934,299.7671195513341,0.0744205826068467,-1.7073370812765931,72.0,1.0,249.0,182.0,83.0,147.0,36.0,18.0,788.0,372.0
146,60413a1d2eee1da2ff615c6a,22140,"Farmington, NM",0.009680698301037448,4.252427538405093,-0.5550157281905169,0.09561216972184541,0.0,299.7671195513341,1.0940583205437404,-0.22936598273192035,112.0,63.0,6.0,47.0,134.0,147.0,85.0,104.0,698.0,378.0
147,60413a1d2eee1da2ff615c6b,25220,"Hammond, LA",5.563306074592974,5.233488513507789,2.6708300491117445,0.5695042476434307,-1.7158544955387784,265.9255038284625,5.306016597510373,0.04600908918449608,321.0,20.5,231.0,63.0,86.0,177.0,116.5,218.0,1233.0,286.0
148,60413a1d2eee1da2ff615c6c,26380,"Houma-Thibodaux, LA",-0.025952180704073048,3.374147697532971,0.09798107418198694,0.0035921700299150717,3.1230863441518677,265.9255038284625,12.080701039331569,0.38273382088591684,56.0,111.5,138.0,37.0,188.0,177.0,368.0,280.0,1355.5,247.0
149,60413a1d2eee1da2ff615c6d,28740,"Kingston, NY",-0.5851114752805888,2.7295199105935564,0.19669934181374085,13.225900101077817,6.973768394113884,289.63399347688846,10.12887635924285,-0.17997799718050045,26.0,176.0,153.0,190.0,232.0,162.0,317.0,118.0,1374.0,242.0
150,60413a1d2eee1da2ff615c6e,29700,"Laredo, TX",1.3338056475283027,2.06286250850768,7.5032184574321095,-0.22319787533310265,20.857269111798498,265.9255038284625,1.2978889757623144,-0.5434554589354869,205.0,359.5,336.0,14.0,341.0,177.0,89.0,61.0,1582.5,168.0
151,60413a1d2eee1da2ff615c6f,30860,"Logan, UT-ID",6.3496641226743575,2.4000000005244364,9.10868576625739,-0.901586617315717,17.73274224192527,299.7671195513341,10.185714285714285,0.6292228624099606,334.0,278.5,359.0,7.0,315.0,147.0,323.0,304.0,2067.5,28.0
152,60413a1d2eee1da2ff615c70,31020,"Longview, WA",4.524698669897733,4.460353384893144,1.7497626291007033,17.06203514965475,29.108635097493035,299.7671195513341,9.490923441199685,1.074903401893757,297.0,60.0,211.0,293.0,370.0,147.0,286.0,326.0,1990.0,36.5
153,60413a1d2eee1da2ff615c71,31460,"Madera, CA",0.001906856420067757,6.7615262917418635,1.5107435575574097,17.42735045152313,-3.1963470319634704,299.7671195513341,7.453303876280377,0.08596616953226961,101.0,6.0,207.0,299.0,64.0,147.0,161.0,229.0,1214.0,290.0
154,60413a1d2eee1da2ff615c72,31700,"Manchester-Nashua, NH",2.1168994664588454,2.364142408218023,0.32085103955736816,15.470594142407984,-4.528301886792453,289.63399347688846,0.16796098970561674,-0.09565190411575716,224.0,303.0,171.0,259.0,47.0,162.0,49.0,142.0,1357.0,246.0
155,60413a1d2eee1da2ff615c73,37620,"Parkersburg-Vienna, WV",-0.002238663965345482,4.139772426569411,-0.0338839474798814,0.08915839762828509,7.03125,265.9255038284625,8.33926453143535,0.6751842384919075,77.0,66.0,45.0,46.0,234.0,177.0,219.0,307.0,1171.0,310.0
156,60413a1d2eee1da2ff615c74,48060,"Watertown-Fort Drum, NY",-0.11380811042118107,4.586938352895357,-0.33141617251475025,0.06397997282891807,1.876172607879925,289.63399347688846,0.23329129886506939,0.22369430130082785,43.0,51.5,12.0,43.0,167.0,162.0,57.5,265.0,801.0,370.0
157,60413a1d2eee1da2ff615c75,48540,"Wheeling, WV-OH",0.004318162190171863,4.586938352895357,0.004926593753079121,-0.9417448829828968,6.3439065108514185,265.9255038284625,14.38608305274972,-0.038979104742473486,105.0,51.5,102.0,6.0,225.0,177.0,381.0,160.0,1207.5,295.0
158,60413a1d2eee1da2ff615c76,13020,"Bay City, MI",-0.767992552799488,2.6616916325163773,-0.096964586846543,5.006804560049083,4.761904761904762,255.83376730001717,3.9079936233204284,-5.325486626957136e-07,20.0,201.0,19.0,82.0,204.0,192.0,103.0,184.0,1005.0,344.0
159,60413a1d2eee1da2ff615c77,13140,"Beaumont-Port Arthur, TX",-0.22595099385321593,4.547021087740138,0.008821371862609454,-0.5999058366355632,0.784873349982162,265.9255038284625,8.806061847225067,-2.20384120960073,34.0,56.5,108.0,11.0,145.0,177.0,246.0,11.0,788.5,371.0
160,60413a1d2eee1da2ff615c78,13740,"Billings, MT",2.48146333676452,2.5000000000400844,3.1589756964253692,3.840565233673764,-0.9104704097116844,299.7671195513341,13.084442595673876,-0.217916775062633,239.0,253.5,237.0,76.0,103.0,147.0,378.0,108.0,1541.5,181.5
161,60413a1d2eee1da2ff615c79,16580,"Champaign-Urbana, IL",0.24067282211004587,2.717637512062337,1.7031966795310567,5.986844372153196,0.40650406504065045,255.83376730001717,0.31225756400310317,0.21373007968610078,163.0,182.5,209.0,85.0,140.0,192.0,62.0,263.0,1296.5,265.0
162,60413a1d2eee1da2ff615c7a,22380,"Flagstaff, AZ",3.4911762245950544,3.326250893316169,3.241202859142487,-0.14265141704295822,11.742424242424242,299.7671195513341,0.9078860172299537,-0.0023341114563312634,269.0,123.5,239.0,21.0,269.0,147.0,81.0,173.0,1322.5,258.0
163,60413a1d2eee1da2ff615c7b,24300,"Grand Junction, CO",2.7825692237857464,2.2132183377296837,0.20191493519181922,13.110594906198896,7.231040564373897,299.7671195513341,9.1865926558497,-0.5836121444945261,248.0,330.5,154.0,187.0,236.0,147.0,271.0,56.0,1629.5,150.0
164,60413a1d2eee1da2ff615c7c,25980,"Hinesville, GA",0.09383411116872854,3.839767724422232,1.209873681770773,0.02987722937623129,19.610570236439496,265.9255038284625,1.4289038864323946,-0.47198280511053403,147.0,81.5,197.0,39.0,328.0,177.0,90.0,64.0,1123.5,324.0
165,60413a1d2eee1da2ff615c7d,27180,"Jackson, TN",0.0011195450169051299,3.5397849329538538,0.05310820338610579,-0.0166498530260769,5.778191985088537,265.9255038284625,8.273312663963749,0.8068469262690775,98.0,97.5,128.0,32.0,218.0,177.0,211.0,314.0,1275.5,277.0
166,60413a1d2eee1da2ff615c7e,30700,"Lincoln, NE",3.9720668065902833,2.299999999661003,4.851610628976214,17.249348629354227,15.202567188126755,255.83376730001717,10.935490562124041,0.2708149687149464,283.0,311.0,280.0,295.0,289.0,192.0,349.5,269.0,2268.5,15.0
167,60413a1d2eee1da2ff615c7f,31180,"Lubbock, TX",4.5457507517292095,2.599999999227577,6.69788562508869,15.102890304182306,19.422998780983338,265.9255038284625,12.132963988919668,0.0507794782937091,298.0,224.0,327.0,248.0,326.0,177.0,370.0,221.0,2191.0,19.0
168,60413a1d2eee1da2ff615c80,31740,"Manhattan, KS",-0.09057067198833327,2.391165297927129,2.0759615700623337,-0.0036855692594717007,11.082138200782268,255.83376730001717,9.674311926605505,-1.9811986855136101,47.0,284.5,220.0,34.0,260.0,192.0,293.0,12.0,1342.5,252.0
169,60413a1d2eee1da2ff615c81,33700,"Modesto, CA",3.7129989467184834,5.243399703659375,4.63078751349546,18.944795631816554,2.6759530791788855,299.7671195513341,8.598415600243754,0.734501041068778,274.0,18.0,272.0,327.0,183.0,147.0,232.0,308.0,1761.0,102.0
170,60413a1d2eee1da2ff615c82,33860,"Montgomery, AL",-0.016073294221650727,2.6616916325163773,0.16564374389733574,11.191096851060923,-9.027404621171414,265.9255038284625,6.329579407032866,0.13745670519591682,62.0,201.0,149.0,144.0,20.0,177.0,125.0,245.0,1123.0,325.0
171,60413a1d2eee1da2ff615c83,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",13.842998907226992,5.233488513507789,9.419088485794163,19.854414143789867,17.340206185567013,265.9255038284625,9.90990990990991,-3.3043316650295855,383.0,20.5,365.0,349.0,311.0,177.0,308.0,5.0,1918.5,57.0
172,60413a1d2eee1da2ff615c84,38220,"Pine Bluff, AR",-2.4531911985786525,4.582389797252757,-0.15803377677139352,0.05158058818090837,-3.0816640986132513,265.9255038284625,7.265104808877928,-0.33319350324335933,4.0,53.5,16.0,41.0,65.0,177.0,151.0,86.0,593.5,381.0
173,60413a1d2eee1da2ff615c85,38540,"Pocatello, ID",2.2536627255495394,2.622877329598506,3.012507201397536,12.648618842701062,20.671834625322997,299.7671195513341,4.613931523022432,-0.08602883559954821,229.0,216.5,235.0,173.0,340.0,147.0,107.5,144.0,1592.0,164.0
174,60413a1d2eee1da2ff615c86,38860,"Portland-South Portland, ME",2.5875580315691735,2.4486783349937653,4.46600700570172,14.788618078374821,2.7912386121341344,289.63399347688846,11.181370692919348,-0.022238060602621575,241.0,271.5,266.0,236.0,185.0,162.0,357.0,163.0,1881.5,67.5
175,60413a1d2eee1da2ff615c87,38940,"Port St. Lucie, FL",7.65567743108991,3.6741621931596007,10.28663307964412,14.695249346919265,-3.493699885452463,265.9255038284625,10.232303309226385,0.008016353679092756,350.0,87.0,374.0,232.0,59.0,177.0,325.0,200.0,1804.0,90.0
176,60413a1d2eee1da2ff615c88,40140,"Riverside-San Bernardino-Ontario, CA",4.643262387405064,4.540807668186984,9.44701093171111,21.12518933614321,18.079528718703976,299.7671195513341,8.175542406311637,-0.031810906245868444,302.0,58.0,366.0,364.0,318.0,147.0,205.0,161.0,1921.0,56.0
177,60413a1d2eee1da2ff615c89,40220,"Roanoke, VA",0.04310042078781184,2.551206815908553,0.22240173932122592,11.125896046856596,10.283018867924529,265.9255038284625,8.459016393442623,1.0300799271901212e-05,134.0,240.5,158.0,143.0,255.0,177.0,222.0,195.0,1524.5,189.0
178,60413a1d2eee1da2ff615c8a,41540,"Salisbury, MD-DE",5.480532850964337,3.4779470545410978,5.586597082925502,16.950273394063196,7.842036309189594,265.9255038284625,0.9450249886415265,0.060560958100320195,318.0,102.0,298.0,289.0,242.0,177.0,82.0,224.0,1732.0,115.0
179,60413a1d2eee1da2ff615c8b,41620,"Salt Lake City, UT",6.260586551753231,2.464124451788653,0.0054363490710510306,22.026310479785806,0.13197299629460435,299.7671195513341,10.58455114822547,-0.23459880046861428,331.0,269.0,103.0,369.0,136.0,147.0,338.0,102.0,1795.0,94.0
180,60413a1d2eee1da2ff615c8c,43420,"Sierra Vista-Douglas, AZ",-0.612283794730071,5.365062207613362,0.1861268348843903,0.0017431991765969957,-2.5165562913907285,299.7671195513341,7.699042964772959,1.5535822998188331,24.0,14.0,150.0,36.0,72.0,147.0,176.5,347.0,966.5,357.0
181,60413a1d2eee1da2ff615c8d,44420,"Staunton, VA",2.1807992202729043,2.5243718447650707,-0.05041294129857806,0.0003788177386998218,-3.6363636363636362,265.9255038284625,12.166970802919707,-0.6273246091555421,227.0,248.5,36.0,35.0,55.0,177.0,372.0,53.0,1203.5,297.0
