,CBSA,year,Population,NAME
1614,13140,2014,391651,"Beaumont-Port Arthur, TX"
1615,13140,2015,394825,"Beaumont-Port Arthur, TX"
1616,13140,2016,396539,"Beaumont-Port Arthur, TX"
1617,13140,2017,398129,"Beaumont-Port Arthur, TX"
1618,13140,2018,393815,"Beaumont-Port Arthur, TX"
1619,13140,2019,392563,"Beaumont-Port Arthur, TX"
1620,13740,2010,167571,"Billings, MT"
1621,13740,2011,169017,"Billings, MT"
1622,13740,2012,170942,"Billings, MT"
1623,13740,2013,173367,"Billings, MT"
1624,13740,2014,174952,"Billings, MT"
1625,13740,2015,176357,"Billings, MT"
1626,13740,2016,177759,"Billings, MT"
1627,13740,2017,179365,"Billings, MT"
1628,13740,2018,180203,"Billings, MT"
1629,13740,2019,181667,"Billings, MT"
1630,16580,2010,218255,"Champaign-Urbana, IL"
1631,16580,2011,219876,"Champaign-Urbana, IL"
1632,16580,2012,221131,"Champaign-Urbana, IL"
1633,16580,2013,222854,"Champaign-Urbana, IL"
1634,16580,2014,224351,"Champaign-Urbana, IL"
1635,16580,2015,225732,"Champaign-Urbana, IL"
1636,16580,2016,226722,"Champaign-Urbana, IL"
1637,16580,2017,226847,"Champaign-Urbana, IL"
1638,16580,2018,226284,"Champaign-Urbana, IL"
1639,16580,2019,226033,"Champaign-Urbana, IL"
1640,22380,2010,134612,"Flagstaff, AZ"
1641,22380,2011,134275,"Flagstaff, AZ"
1642,22380,2012,136146,"Flagstaff, AZ"
1643,22380,2013,136699,"Flagstaff, AZ"
1644,22380,2014,137566,"Flagstaff, AZ"
1645,22380,2015,138962,"Flagstaff, AZ"
1646,22380,2016,140407,"Flagstaff, AZ"
1647,22380,2017,141001,"Flagstaff, AZ"
1648,22380,2018,142523,"Flagstaff, AZ"
1649,22380,2019,143476,"Flagstaff, AZ"
1650,24300,2010,146259,"Grand Junction, CO"
1651,24300,2011,147174,"Grand Junction, CO"
1652,24300,2012,147317,"Grand Junction, CO"
1653,24300,2013,147175,"Grand Junction, CO"
1654,24300,2014,147113,"Grand Junction, CO"
1655,24300,2015,148025,"Grand Junction, CO"
1656,24300,2016,149736,"Grand Junction, CO"
1657,24300,2017,151170,"Grand Junction, CO"
1658,24300,2018,152951,"Grand Junction, CO"
1659,24300,2019,154210,"Grand Junction, CO"
1660,25980,2010,77339,"Hinesville, GA"
1661,25980,2011,80267,"Hinesville, GA"
1662,25980,2012,80406,"Hinesville, GA"
1663,25980,2013,78825,"Hinesville, GA"
1664,25980,2014,81120,"Hinesville, GA"
1665,25980,2015,79269,"Hinesville, GA"
1666,25980,2016,79845,"Hinesville, GA"
1667,25980,2017,80399,"Hinesville, GA"
1668,25980,2018,79697,"Hinesville, GA"
1669,25980,2019,80994,"Hinesville, GA"
1670,27180,2010,179762,"Jackson, TN"
1671,27180,2011,179692,"Jackson, TN"
1672,27180,2012,179857,"Jackson, TN"
1673,27180,2013,179836,"Jackson, TN"
1674,27180,2014,179358,"Jackson, TN"
1675,27180,2015,178607,"Jackson, TN"
1676,27180,2016,178306,"Jackson, TN"
1677,27180,2017,178336,"Jackson, TN"
1678,27180,2018,178315,"Jackson, TN"
1679,27180,2019,178644,"Jackson, TN"
1680,30700,2010,302961,"Lincoln, NE"
1681,30700,2011,306619,"Lincoln, NE"
1682,30700,2012,310328,"Lincoln, NE"
1683,30700,2013,314103,"Lincoln, NE"
1684,30700,2014,319634,"Lincoln, NE"
1685,30700,2015,323090,"Lincoln, NE"
1686,30700,2016,327409,"Lincoln, NE"
1687,30700,2017,330975,"Lincoln, NE"
1688,30700,2018,333800,"Lincoln, NE"
1689,30700,2019,336374,"Lincoln, NE"
1690,31180,2010,292241,"Lubbock, TX"
1691,31180,2011,295338,"Lubbock, TX"
1692,31180,2012,297793,"Lubbock, TX"
1693,31180,2013,301167,"Lubbock, TX"
1694,31180,2014,306056,"Lubbock, TX"
1695,31180,2015,310001,"Lubbock, TX"
1696,31180,2016,313780,"Lubbock, TX"
1697,31180,2017,317094,"Lubbock, TX"
1698,31180,2018,319239,"Lubbock, TX"
1699,31180,2019,322257,"Lubbock, TX"
1700,31740,2010,128521,"Manhattan, KS"
1701,31740,2011,130746,"Manhattan, KS"
1702,31740,2012,137731,"Manhattan, KS"
1703,31740,2013,136294,"Manhattan, KS"
1704,31740,2014,135665,"Manhattan, KS"
1705,31740,2015,136989,"Manhattan, KS"
1706,31740,2016,134000,"Manhattan, KS"
1707,31740,2017,131667,"Manhattan, KS"
1708,31740,2018,131698,"Manhattan, KS"
1709,31740,2019,130285,"Manhattan, KS"
1710,33700,2010,515145,"Modesto, CA"
1711,33700,2011,517560,"Modesto, CA"
1712,33700,2012,520424,"Modesto, CA"
1713,33700,2013,523451,"Modesto, CA"
1714,33700,2014,528015,"Modesto, CA"
1715,33700,2015,533211,"Modesto, CA"
1716,33700,2016,539255,"Modesto, CA"
1717,33700,2017,544717,"Modesto, CA"
1718,33700,2018,548126,"Modesto, CA"
1719,33700,2019,550660,"Modesto, CA"
1720,33860,2010,375119,"Montgomery, AL"
1721,33860,2011,375549,"Montgomery, AL"
1722,33860,2012,374872,"Montgomery, AL"
1723,33860,2013,374114,"Montgomery, AL"
1724,33860,2014,373476,"Montgomery, AL"
1725,33860,2015,373365,"Montgomery, AL"
1726,33860,2016,373865,"Montgomery, AL"
1727,33860,2017,374174,"Montgomery, AL"
1728,33860,2018,373022,"Montgomery, AL"
1729,33860,2019,373290,"Montgomery, AL"
1730,34820,2010,378343,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1731,34820,2011,385650,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1732,34820,2012,393299,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1733,34820,2013,403705,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1734,34820,2014,416065,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1735,34820,2015,431198,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1736,34820,2016,447337,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1737,34820,2017,463514,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1738,34820,2018,480985,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1739,34820,2019,496901,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1740,38220,2010,100107,"Pine Bluff, AR"
1741,38220,2011,99052,"Pine Bluff, AR"
1742,38220,2012,97423,"Pine Bluff, AR"
1743,38220,2013,95769,"Pine Bluff, AR"
1744,38220,2014,94882,"Pine Bluff, AR"
1745,38220,2015,94022,"Pine Bluff, AR"
1746,38220,2016,92380,"Pine Bluff, AR"
1747,38220,2017,90875,"Pine Bluff, AR"
1748,38220,2018,89246,"Pine Bluff, AR"
1749,38220,2019,87804,"Pine Bluff, AR"
1750,38540,2010,90892,"Pocatello, ID"
1751,38540,2011,91421,"Pocatello, ID"
1752,38540,2012,91585,"Pocatello, ID"
1753,38540,2013,91246,"Pocatello, ID"
1754,38540,2014,91265,"Pocatello, ID"
1755,38540,2015,91871,"Pocatello, ID"
1756,38540,2016,92357,"Pocatello, ID"
1757,38540,2017,93088,"Pocatello, ID"
1758,38540,2018,94374,"Pocatello, ID"
1759,38540,2019,95489,"Pocatello, ID"
1760,38860,2010,513911,"Portland-South Portland, ME"
1761,38860,2011,516070,"Portland-South Portland, ME"
1762,38860,2012,517632,"Portland-South Portland, ME"
1763,38860,2013,519987,"Portland-South Portland, ME"
1764,38860,2014,523989,"Portland-South Portland, ME"
1765,38860,2015,525831,"Portland-South Portland, ME"
1766,38860,2016,528912,"Portland-South Portland, ME"
1767,38860,2017,531899,"Portland-South Portland, ME"
1768,38860,2018,535232,"Portland-South Portland, ME"
1769,38860,2019,538500,"Portland-South Portland, ME"
1770,38940,2010,425173,"Port St. Lucie, FL"
1771,38940,2011,428287,"Port St. Lucie, FL"
1772,38940,2012,431912,"Port St. Lucie, FL"
1773,38940,2013,436425,"Port St. Lucie, FL"
1774,38940,2014,443164,"Port St. Lucie, FL"
1775,38940,2015,452841,"Port St. Lucie, FL"
1776,38940,2016,463891,"Port St. Lucie, FL"
1777,38940,2017,472864,"Port St. Lucie, FL"
1778,38940,2018,481167,"Port St. Lucie, FL"
1779,38940,2019,489297,"Port St. Lucie, FL"
1780,40140,2010,4242424,"Riverside-San Bernardino-Ontario, CA"
1781,40140,2011,4294897,"Riverside-San Bernardino-Ontario, CA"
1782,40140,2012,4334716,"Riverside-San Bernardino-Ontario, CA"
1783,40140,2013,4369493,"Riverside-San Bernardino-Ontario, CA"
1784,40140,2014,4415343,"Riverside-San Bernardino-Ontario, CA"
1785,40140,2015,4461227,"Riverside-San Bernardino-Ontario, CA"
1786,40140,2016,4512041,"Riverside-San Bernardino-Ontario, CA"
1787,40140,2017,4565909,"Riverside-San Bernardino-Ontario, CA"
1788,40140,2018,4612542,"Riverside-San Bernardino-Ontario, CA"
1789,40140,2019,4650631,"Riverside-San Bernardino-Ontario, CA"
1790,40220,2010,308589,"Roanoke, VA"
1791,40220,2011,309134,"Roanoke, VA"
1792,40220,2012,310479,"Roanoke, VA"
1793,40220,2013,311878,"Roanoke, VA"
1794,40220,2014,312747,"Roanoke, VA"
1795,40220,2015,313152,"Roanoke, VA"
1796,40220,2016,312647,"Roanoke, VA"
1797,40220,2017,312988,"Roanoke, VA"
1798,40220,2018,313033,"Roanoke, VA"
1799,40220,2019,313222,"Roanoke, VA"
1800,41540,2010,374821,"Salisbury, MD-DE"
1801,41540,2011,378196,"Salisbury, MD-DE"
1802,41540,2012,381216,"Salisbury, MD-DE"
1803,41540,2013,384567,"Salisbury, MD-DE"
1804,41540,2014,388766,"Salisbury, MD-DE"
1805,41540,2015,393526,"Salisbury, MD-DE"
1806,41540,2016,398676,"Salisbury, MD-DE"
1807,41540,2017,404155,"Salisbury, MD-DE"
1808,41540,2018,409999,"Salisbury, MD-DE"
1809,41540,2019,415726,"Salisbury, MD-DE"
1810,41620,2010,1091478,"Salt Lake City, UT"
1811,41620,2011,1106800,"Salt Lake City, UT"
1812,41620,2012,1123748,"Salt Lake City, UT"
1813,41620,2013,1140025,"Salt Lake City, UT"
1814,41620,2014,1151447,"Salt Lake City, UT"
1815,41620,2015,1164912,"Salt Lake City, UT"
1816,41620,2016,1184721,"Salt Lake City, UT"
1817,41620,2017,1204205,"Salt Lake City, UT"
1818,41620,2018,1218681,"Salt Lake City, UT"
1819,41620,2019,1232696,"Salt Lake City, UT"
1820,43420,2010,131822,"Sierra Vista-Douglas, AZ"
1821,43420,2011,133097,"Sierra Vista-Douglas, AZ"
1822,43420,2012,132017,"Sierra Vista-Douglas, AZ"
1823,43420,2013,129578,"Sierra Vista-Douglas, AZ"
1824,43420,2014,127314,"Sierra Vista-Douglas, AZ"
1825,43420,2015,126454,"Sierra Vista-Douglas, AZ"
1826,43420,2016,125686,"Sierra Vista-Douglas, AZ"
1827,43420,2017,124864,"Sierra Vista-Douglas, AZ"
1828,43420,2018,126411,"Sierra Vista-Douglas, AZ"
1829,43420,2019,125922,"Sierra Vista-Douglas, AZ"
1830,44420,2010,118314,"Staunton, VA"
1831,44420,2011,118774,"Staunton, VA"
1832,44420,2012,118463,"Staunton, VA"
1833,44420,2013,119110,"Staunton, VA"
1834,44420,2014,119469,"Staunton, VA"
1835,44420,2015,120019,"Staunton, VA"
1836,44420,2016,120747,"Staunton, VA"
1837,44420,2017,121744,"Staunton, VA"
1838,44420,2018,122628,"Staunton, VA"
1839,44420,2019,123120,"Staunton, VA"
1840,45500,2010,149332,"Texarkana, TX-AR"
1841,45500,2011,149515,"Texarkana, TX-AR"
1842,45500,2012,149609,"Texarkana, TX-AR"
1843,45500,2013,149509,"Texarkana, TX-AR"
1844,45500,2014,149229,"Texarkana, TX-AR"
1845,45500,2015,149244,"Texarkana, TX-AR"
1846,45500,2016,149543,"Texarkana, TX-AR"
1847,45500,2017,149567,"Texarkana, TX-AR"
1848,45500,2018,149347,"Texarkana, TX-AR"
1849,45500,2019,148761,"Texarkana, TX-AR"
1850,46140,2010,939833,"Tulsa, OK"
1851,46140,2011,945750,"Tulsa, OK"
1852,46140,2012,952484,"Tulsa, OK"
1853,46140,2013,961904,"Tulsa, OK"
1854,46140,2014,969421,"Tulsa, OK"
1855,46140,2015,980926,"Tulsa, OK"
1856,46140,2016,988706,"Tulsa, OK"
1857,46140,2017,991330,"Tulsa, OK"
1858,46140,2018,993135,"Tulsa, OK"
1859,46140,2019,998626,"Tulsa, OK"
1860,47020,2010,94102,"Victoria, TX"
1861,47020,2011,94765,"Victoria, TX"
1862,47020,2012,96447,"Victoria, TX"
1863,47020,2013,97518,"Victoria, TX"
1864,47020,2014,98548,"Victoria, TX"
1865,47020,2015,99649,"Victoria, TX"
1866,47020,2016,99914,"Victoria, TX"
1867,47020,2017,99597,"Victoria, TX"
1868,47020,2018,99466,"Victoria, TX"
1869,47020,2019,99742,"Victoria, TX"
1870,47940,2010,167920,"Waterloo-Cedar Falls, IA"
1871,47940,2011,168443,"Waterloo-Cedar Falls, IA"
1872,47940,2012,168811,"Waterloo-Cedar Falls, IA"
1873,47940,2013,169853,"Waterloo-Cedar Falls, IA"
1874,47940,2014,170450,"Waterloo-Cedar Falls, IA"
1875,47940,2015,170852,"Waterloo-Cedar Falls, IA"
1876,47940,2016,170110,"Waterloo-Cedar Falls, IA"
1877,47940,2017,169359,"Waterloo-Cedar Falls, IA"
1878,47940,2018,168936,"Waterloo-Cedar Falls, IA"
1879,47940,2019,168522,"Waterloo-Cedar Falls, IA"
1880,10780,2010,154096,"Alexandria, LA"
1881,10780,2011,154402,"Alexandria, LA"
1882,10780,2012,154400,"Alexandria, LA"
1883,10780,2013,154623,"Alexandria, LA"
1884,10780,2014,154558,"Alexandria, LA"
1885,10780,2015,154082,"Alexandria, LA"
1886,10780,2016,154124,"Alexandria, LA"
1887,10780,2017,153549,"Alexandria, LA"
1888,10780,2018,152762,"Alexandria, LA"
1889,10780,2019,152037,"Alexandria, LA"
1890,11700,2010,425338,"Asheville, NC"
1891,11700,2011,428113,"Asheville, NC"
1892,11700,2012,430945,"Asheville, NC"
1893,11700,2013,435795,"Asheville, NC"
1894,11700,2014,439661,"Asheville, NC"
1895,11700,2015,444593,"Asheville, NC"
1896,11700,2016,450310,"Asheville, NC"
1897,11700,2017,454855,"Asheville, NC"
1898,11700,2018,459314,"Asheville, NC"
1899,11700,2019,462680,"Asheville, NC"
1900,12100,2010,274648,"Atlantic City-Hammonton, NJ"
1901,12100,2011,274621,"Atlantic City-Hammonton, NJ"
1902,12100,2012,274629,"Atlantic City-Hammonton, NJ"
1903,12100,2013,274314,"Atlantic City-Hammonton, NJ"
1904,12100,2014,272578,"Atlantic City-Hammonton, NJ"
1905,12100,2015,270153,"Atlantic City-Hammonton, NJ"
1906,12100,2016,267217,"Atlantic City-Hammonton, NJ"
1907,12100,2017,265498,"Atlantic City-Hammonton, NJ"
1908,12100,2018,263989,"Atlantic City-Hammonton, NJ"
1909,12100,2019,263670,"Atlantic City-Hammonton, NJ"
1910,14540,2010,159341,"Bowling Green, KY"
1911,14540,2011,160985,"Bowling Green, KY"
1912,14540,2012,162450,"Bowling Green, KY"
1913,14540,2013,164653,"Bowling Green, KY"
1914,14540,2014,166630,"Bowling Green, KY"
1915,14540,2015,169507,"Bowling Green, KY"
1916,14540,2016,171902,"Bowling Green, KY"
1917,14540,2017,174981,"Bowling Green, KY"
1918,14540,2018,176864,"Bowling Green, KY"
1919,14540,2019,179240,"Bowling Green, KY"
1920,16540,2010,149925,"Chambersburg-Waynesboro, PA"
1921,16540,2011,150934,"Chambersburg-Waynesboro, PA"
1922,16540,2012,151482,"Chambersburg-Waynesboro, PA"
1923,16540,2013,151945,"Chambersburg-Waynesboro, PA"
1924,16540,2014,152607,"Chambersburg-Waynesboro, PA"
1925,16540,2015,153048,"Chambersburg-Waynesboro, PA"
1926,16540,2016,153705,"Chambersburg-Waynesboro, PA"
1927,16540,2017,154376,"Chambersburg-Waynesboro, PA"
1928,16540,2018,154579,"Chambersburg-Waynesboro, PA"
1929,16540,2019,155027,"Chambersburg-Waynesboro, PA"
1930,19740,2010,2554523,"Denver-Aurora-Lakewood, CO"
1931,19740,2011,2602918,"Denver-Aurora-Lakewood, CO"
1932,19740,2012,2650274,"Denver-Aurora-Lakewood, CO"
1933,19740,2013,2700529,"Denver-Aurora-Lakewood, CO"
1934,19740,2014,2753973,"Denver-Aurora-Lakewood, CO"
1935,19740,2015,2812896,"Denver-Aurora-Lakewood, CO"
1936,19740,2016,2856755,"Denver-Aurora-Lakewood, CO"
1937,19740,2017,2891776,"Denver-Aurora-Lakewood, CO"
1938,19740,2018,2931665,"Denver-Aurora-Lakewood, CO"
1939,19740,2019,2967239,"Denver-Aurora-Lakewood, CO"
1940,22020,2010,209455,"Fargo, ND-MN"
1941,22020,2011,213222,"Fargo, ND-MN"
1942,22020,2012,217610,"Fargo, ND-MN"
1943,22020,2013,223360,"Fargo, ND-MN"
1944,22020,2014,227790,"Fargo, ND-MN"
1945,22020,2015,232891,"Fargo, ND-MN"
1946,22020,2016,237244,"Fargo, ND-MN"
1947,22020,2017,241511,"Fargo, ND-MN"
1948,22020,2018,244311,"Fargo, ND-MN"
1949,22020,2019,246145,"Fargo, ND-MN"
1950,23060,2010,389298,"Fort Wayne, IN"
1951,23060,2011,392332,"Fort Wayne, IN"
1952,23060,2012,394225,"Fort Wayne, IN"
1953,23060,2013,396638,"Fort Wayne, IN"
1954,23060,2014,398591,"Fort Wayne, IN"
1955,23060,2015,400806,"Fort Wayne, IN"
1956,23060,2016,402887,"Fort Wayne, IN"
1957,23060,2017,405445,"Fort Wayne, IN"
1958,23060,2018,409126,"Fort Wayne, IN"
1959,23060,2019,413263,"Fort Wayne, IN"
1960,23460,2010,104459,"Gadsden, AL"
1961,23460,2011,104369,"Gadsden, AL"
1962,23460,2012,104278,"Gadsden, AL"
1963,23460,2013,103884,"Gadsden, AL"
1964,23460,2014,103399,"Gadsden, AL"
1965,23460,2015,102998,"Gadsden, AL"
1966,23460,2016,102855,"Gadsden, AL"
1967,23460,2017,103007,"Gadsden, AL"
1968,23460,2018,102611,"Gadsden, AL"
1969,23460,2019,102268,"Gadsden, AL"
1970,29100,2010,133897,"La Crosse-Onalaska, WI-MN"
1971,29100,2011,134106,"La Crosse-Onalaska, WI-MN"
1972,29100,2012,135307,"La Crosse-Onalaska, WI-MN"
1973,29100,2013,135655,"La Crosse-Onalaska, WI-MN"
1974,29100,2014,136140,"La Crosse-Onalaska, WI-MN"
1975,29100,2015,136385,"La Crosse-Onalaska, WI-MN"
1976,29100,2016,136384,"La Crosse-Onalaska, WI-MN"
1977,29100,2017,136710,"La Crosse-Onalaska, WI-MN"
1978,29100,2018,136613,"La Crosse-Onalaska, WI-MN"
1979,29100,2019,136616,"La Crosse-Onalaska, WI-MN"
1980,29180,2010,467612,"Lafayette, LA"
1981,29180,2011,470935,"Lafayette, LA"
1982,29180,2012,474205,"Lafayette, LA"
1983,29180,2013,479794,"Lafayette, LA"
1984,29180,2014,484876,"Lafayette, LA"
1985,29180,2015,489507,"Lafayette, LA"
1986,29180,2016,490877,"Lafayette, LA"
1987,29180,2017,490299,"Lafayette, LA"
1988,29180,2018,489680,"Lafayette, LA"
1989,29180,2019,489207,"Lafayette, LA"
1990,29420,2010,200314,"Lake Havasu City-Kingman, AZ"
1991,29420,2011,202812,"Lake Havasu City-Kingman, AZ"
1992,29420,2012,203347,"Lake Havasu City-Kingman, AZ"
1993,29420,2013,203126,"Lake Havasu City-Kingman, AZ"
1994,29420,2014,203423,"Lake Havasu City-Kingman, AZ"
1995,29420,2015,204574,"Lake Havasu City-Kingman, AZ"
1996,29420,2016,205412,"Lake Havasu City-Kingman, AZ"
1997,29420,2017,207017,"Lake Havasu City-Kingman, AZ"
1998,29420,2018,209292,"Lake Havasu City-Kingman, AZ"
1999,29420,2019,212181,"Lake Havasu City-Kingman, AZ"
2000,30300,2010,61040,"Lewiston, ID-WA"
2001,30300,2011,61409,"Lewiston, ID-WA"
2002,30300,2012,61413,"Lewiston, ID-WA"
2003,30300,2013,61927,"Lewiston, ID-WA"
2004,30300,2014,62031,"Lewiston, ID-WA"
2005,30300,2015,62108,"Lewiston, ID-WA"
2006,30300,2016,62422,"Lewiston, ID-WA"
2007,30300,2017,62798,"Lewiston, ID-WA"
2008,30300,2018,62872,"Lewiston, ID-WA"
2009,30300,2019,62990,"Lewiston, ID-WA"
2010,33220,2010,83651,"Midland, MI"
2011,33220,2011,83805,"Midland, MI"
2012,33220,2012,83721,"Midland, MI"
2013,33220,2013,83651,"Midland, MI"
2014,33220,2014,83492,"Midland, MI"
2015,33220,2015,83662,"Midland, MI"
2016,33220,2016,83422,"Midland, MI"
2017,33220,2017,83314,"Midland, MI"
2018,33220,2018,83223,"Midland, MI"
2019,33220,2019,83156,"Midland, MI"
2020,34060,2010,130308,"Morgantown, WV"
2021,34060,2011,132678,"Morgantown, WV"
2022,34060,2012,134813,"Morgantown, WV"
2023,34060,2013,135948,"Morgantown, WV"
2024,34060,2014,137396,"Morgantown, WV"
2025,34060,2015,138523,"Morgantown, WV"
2026,34060,2016,139403,"Morgantown, WV"
2027,34060,2017,139608,"Morgantown, WV"
2028,34060,2018,139204,"Morgantown, WV"
2029,34060,2019,139044,"Morgantown, WV"
2030,35840,2010,703354,"North Port-Sarasota-Bradenton, FL"
2031,35840,2011,709775,"North Port-Sarasota-Bradenton, FL"
2032,35840,2012,720281,"North Port-Sarasota-Bradenton, FL"
2033,35840,2013,731796,"North Port-Sarasota-Bradenton, FL"
2034,35840,2014,747228,"North Port-Sarasota-Bradenton, FL"
2035,35840,2015,767309,"North Port-Sarasota-Bradenton, FL"
2036,35840,2016,788341,"North Port-Sarasota-Bradenton, FL"
2037,35840,2017,805186,"North Port-Sarasota-Bradenton, FL"
2038,35840,2018,820716,"North Port-Sarasota-Bradenton, FL"
2039,35840,2019,836995,"North Port-Sarasota-Bradenton, FL"
2040,36420,2010,1257793,"Oklahoma City, OK"
2041,36420,2011,1277045,"Oklahoma City, OK"
2042,36420,2012,1297857,"Oklahoma City, OK"
2043,36420,2013,1320148,"Oklahoma City, OK"
2044,36420,2014,1336256,"Oklahoma City, OK"
2045,36420,2015,1357178,"Oklahoma City, OK"
2046,36420,2016,1372985,"Oklahoma City, OK"
2047,36420,2017,1381492,"Oklahoma City, OK"
2048,36420,2018,1393605,"Oklahoma City, OK"
2049,36420,2019,1408950,"Oklahoma City, OK"
2050,43100,2010,115524,"Sheboygan, WI"
2051,43100,2011,115208,"Sheboygan, WI"
2052,43100,2012,114767,"Sheboygan, WI"
2053,43100,2013,114697,"Sheboygan, WI"
2054,43100,2014,114982,"Sheboygan, WI"
2055,43100,2015,115196,"Sheboygan, WI"
2056,43100,2016,115030,"Sheboygan, WI"
2057,43100,2017,115089,"Sheboygan, WI"
2058,43100,2018,115233,"Sheboygan, WI"
2059,43100,2019,115340,"Sheboygan, WI"
2060,43300,2010,121034,"Sherman-Denison, TX"
2061,43300,2011,121430,"Sherman-Denison, TX"
2062,43300,2012,121854,"Sherman-Denison, TX"
2063,43300,2013,122362,"Sherman-Denison, TX"
2064,43300,2014,123599,"Sherman-Denison, TX"
2065,43300,2015,125628,"Sherman-Denison, TX"
2066,43300,2016,128291,"Sherman-Denison, TX"
2067,43300,2017,131152,"Sherman-Denison, TX"
2068,43300,2018,133787,"Sherman-Denison, TX"
2069,43300,2019,136212,"Sherman-Denison, TX"
2070,46660,2010,140054,"Valdosta, GA"
2071,46660,2011,142007,"Valdosta, GA"
2072,46660,2012,144121,"Valdosta, GA"
2073,46660,2013,142937,"Valdosta, GA"
2074,46660,2014,143433,"Valdosta, GA"
2075,46660,2015,143311,"Valdosta, GA"
2076,46660,2016,144471,"Valdosta, GA"
2077,46660,2017,145360,"Valdosta, GA"
2078,46660,2018,146143,"Valdosta, GA"
2079,46660,2019,147292,"Valdosta, GA"
2080,14460,2010,4566348,"Boston-Cambridge-Newton, MA-NH"
2081,14460,2011,4609790,"Boston-Cambridge-Newton, MA-NH"
2082,14460,2012,4656593,"Boston-Cambridge-Newton, MA-NH"
2083,14460,2013,4702877,"Boston-Cambridge-Newton, MA-NH"
2084,14460,2014,4746931,"Boston-Cambridge-Newton, MA-NH"
2085,14460,2015,4778340,"Boston-Cambridge-Newton, MA-NH"
2086,14460,2016,4809061,"Boston-Cambridge-Newton, MA-NH"
2087,14460,2017,4841772,"Boston-Cambridge-Newton, MA-NH"
2088,14460,2018,4859536,"Boston-Cambridge-Newton, MA-NH"
2089,14460,2019,4873019,"Boston-Cambridge-Newton, MA-NH"
2090,15380,2010,1135627,"Buffalo-Cheektowaga, NY"
2091,15380,2011,1135562,"Buffalo-Cheektowaga, NY"
2092,15380,2012,1134619,"Buffalo-Cheektowaga, NY"
2093,15380,2013,1134974,"Buffalo-Cheektowaga, NY"
2094,15380,2014,1135060,"Buffalo-Cheektowaga, NY"
2095,15380,2015,1133002,"Buffalo-Cheektowaga, NY"
2096,15380,2016,1130232,"Buffalo-Cheektowaga, NY"
2097,15380,2017,1129882,"Buffalo-Cheektowaga, NY"
2098,15380,2018,1129777,"Buffalo-Cheektowaga, NY"
2099,15380,2019,1127983,"Buffalo-Cheektowaga, NY"
2100,16060,2010,139409,"Carbondale-Marion, IL"
2101,16060,2011,139956,"Carbondale-Marion, IL"
2102,16060,2012,138698,"Carbondale-Marion, IL"
2103,16060,2013,140077,"Carbondale-Marion, IL"
2104,16060,2014,139658,"Carbondale-Marion, IL"
2105,16060,2015,139419,"Carbondale-Marion, IL"
2106,16060,2016,138634,"Carbondale-Marion, IL"
2107,16060,2017,137352,"Carbondale-Marion, IL"
2108,16060,2018,136694,"Carbondale-Marion, IL"
2109,16060,2019,135764,"Carbondale-Marion, IL"
2110,16220,2010,75470,"Casper, WY"
2111,16220,2011,76399,"Casper, WY"
2112,16220,2012,78565,"Casper, WY"
2113,16220,2013,81103,"Casper, WY"
2114,16220,2014,81377,"Casper, WY"
2115,16220,2015,82137,"Casper, WY"
2116,16220,2016,80909,"Casper, WY"
2117,16220,2017,79586,"Casper, WY"
2118,16220,2018,79175,"Casper, WY"
2119,16220,2019,79858,"Casper, WY"
2120,16620,2010,277805,"Charleston, WV"
2121,16620,2011,276817,"Charleston, WV"
2122,16620,2012,276704,"Charleston, WV"
2123,16620,2013,275412,"Charleston, WV"
2124,16620,2014,273606,"Charleston, WV"
2125,16620,2015,270858,"Charleston, WV"
2126,16620,2016,268130,"Charleston, WV"
2127,16620,2017,264227,"Charleston, WV"
2128,16620,2018,260280,"Charleston, WV"
2129,16620,2019,257074,"Charleston, WV"
2130,16820,2010,201891,"Charlottesville, VA"
2131,16820,2011,203617,"Charlottesville, VA"
2132,16820,2012,205532,"Charlottesville, VA"
2133,16820,2013,206755,"Charlottesville, VA"
2134,16820,2014,209187,"Charlottesville, VA"
2135,16820,2015,211494,"Charlottesville, VA"
2136,16820,2016,213675,"Charlottesville, VA"
2137,16820,2017,216104,"Charlottesville, VA"
2138,16820,2018,217335,"Charlottesville, VA"
2139,16820,2019,218615,"Charlottesville, VA"
2140,17420,2010,115896,"Cleveland, TN"
2141,17420,2011,116569,"Cleveland, TN"
2142,17420,2012,117673,"Cleveland, TN"
2143,17420,2013,118410,"Cleveland, TN"
2144,17420,2014,119455,"Cleveland, TN"
2145,17420,2015,120543,"Cleveland, TN"
2146,17420,2016,121184,"Cleveland, TN"
2147,17420,2017,122180,"Cleveland, TN"
2148,17420,2018,123968,"Cleveland, TN"
2149,17420,2019,124942,"Cleveland, TN"
2150,17780,2010,229458,"College Station-Bryan, TX"
2151,17780,2011,231435,"College Station-Bryan, TX"
