,NAME,year,GDP
1121,"Weirton-Steubenville, WV-OH",2011,4881434.0
1122,"Weirton-Steubenville, WV-OH",2012,4939398.0
1123,"Weirton-Steubenville, WV-OH",2013,5565166.0
1124,"Weirton-Steubenville, WV-OH",2014,6413446.0
1125,"Weirton-Steubenville, WV-OH",2015,6666116.0
1126,"Weirton-Steubenville, WV-OH",2016,5132823.0
1127,"Weirton-Steubenville, WV-OH",2017,5886793.0
1128,"Weirton-Steubenville, WV-OH",2018,6701445.0
1129,"Weirton-Steubenville, WV-OH",2019,7065407.0
1130,"Wichita, KS",2010,26533875.0
1131,"Wichita, KS",2011,27757548.0
1132,"Wichita, KS",2012,28346271.0
1133,"Wichita, KS",2013,27261901.0
1134,"Wichita, KS",2014,29465528.0
1135,"Wichita, KS",2015,31741932.0
1136,"Wichita, KS",2016,34715064.0
1137,"Wichita, KS",2017,35924218.0
1138,"Wichita, KS",2018,37404441.0
1139,"Wichita, KS",2019,38390305.0
1140,"Albany, GA",2010,5097990.0
1141,"Albany, GA",2011,5279579.0
1142,"Albany, GA",2012,5436011.0
1143,"Albany, GA",2013,5530836.0
1144,"Albany, GA",2014,5577624.0
1145,"Albany, GA",2015,5676239.0
1146,"Albany, GA",2016,5874144.0
1147,"Albany, GA",2017,5956081.0
1148,"Albany, GA",2018,6166172.0
1149,"Albany, GA",2019,6588233.0
1150,"Appleton, WI",2010,10009357.0
1151,"Appleton, WI",2011,10470519.0
1152,"Appleton, WI",2012,11060961.0
1153,"Appleton, WI",2013,11151915.0
1154,"Appleton, WI",2014,11774815.0
1155,"Appleton, WI",2015,12648673.0
1156,"Appleton, WI",2016,13217228.0
1157,"Appleton, WI",2017,13587464.0
1158,"Appleton, WI",2018,14259996.0
1159,"Appleton, WI",2019,14932551.0
1160,"Atlanta-Sandy Springs-Alpharetta, GA",2010,267528032.0
1161,"Atlanta-Sandy Springs-Alpharetta, GA",2011,276621051.0
1162,"Atlanta-Sandy Springs-Alpharetta, GA",2012,287373839.0
1163,"Atlanta-Sandy Springs-Alpharetta, GA",2013,299317841.0
1164,"Atlanta-Sandy Springs-Alpharetta, GA",2014,319397140.0
1165,"Atlanta-Sandy Springs-Alpharetta, GA",2015,341613082.0
1166,"Atlanta-Sandy Springs-Alpharetta, GA",2016,362885035.0
1167,"Atlanta-Sandy Springs-Alpharetta, GA",2017,382546949.0
1168,"Atlanta-Sandy Springs-Alpharetta, GA",2018,406761585.0
1169,"Atlanta-Sandy Springs-Alpharetta, GA",2019,422189461.0
1170,"Bangor, ME",2010,5590546.0
1171,"Bangor, ME",2011,5549068.0
1172,"Bangor, ME",2012,5606543.0
1173,"Bangor, ME",2013,5665338.0
1174,"Bangor, ME",2014,5812082.0
1175,"Bangor, ME",2015,5934505.0
1176,"Bangor, ME",2016,6145264.0
1177,"Bangor, ME",2017,6291450.0
1178,"Bangor, ME",2018,6650999.0
1179,"Bangor, ME",2019,6967500.0
1180,"Bismarck, ND",2010,5078505.0
1181,"Bismarck, ND",2011,5505711.0
1182,"Bismarck, ND",2012,6277534.0
1183,"Bismarck, ND",2013,6453278.0
1184,"Bismarck, ND",2014,7195268.0
1185,"Bismarck, ND",2015,7541737.0
1186,"Bismarck, ND",2016,7205716.0
1187,"Bismarck, ND",2017,7395855.0
1188,"Bismarck, ND",2018,7581744.0
1189,"Bismarck, ND",2019,7738451.0
1190,"Bloomsburg-Berwick, PA",2010,3792928.0
1191,"Bloomsburg-Berwick, PA",2011,3957497.0
1192,"Bloomsburg-Berwick, PA",2012,4024529.0
1193,"Bloomsburg-Berwick, PA",2013,4175971.0
1194,"Bloomsburg-Berwick, PA",2014,4175016.0
1195,"Bloomsburg-Berwick, PA",2015,4344099.0
1196,"Bloomsburg-Berwick, PA",2016,4386098.0
1197,"Bloomsburg-Berwick, PA",2017,4426412.0
1198,"Bloomsburg-Berwick, PA",2018,4503274.0
1199,"Bloomsburg-Berwick, PA",2019,4624539.0
1200,"Buffalo-Cheektowaga, NY",2010,54455291.0
1201,"Buffalo-Cheektowaga, NY",2011,54804029.0
1202,"Buffalo-Cheektowaga, NY",2012,57448799.0
1203,"Buffalo-Cheektowaga, NY",2013,58627747.0
1204,"Buffalo-Cheektowaga, NY",2014,61019402.0
1205,"Buffalo-Cheektowaga, NY",2015,63752970.0
1206,"Buffalo-Cheektowaga, NY",2016,65505678.0
1207,"Buffalo-Cheektowaga, NY",2017,66798418.0
1208,"Buffalo-Cheektowaga, NY",2018,69847067.0
1209,"Buffalo-Cheektowaga, NY",2019,73754236.0
1210,"California-Lexington Park, MD",2010,5716109.0
1211,"California-Lexington Park, MD",2011,6057869.0
1212,"California-Lexington Park, MD",2012,6143524.0
1213,"California-Lexington Park, MD",2013,6173498.0
1214,"California-Lexington Park, MD",2014,6373615.0
1215,"California-Lexington Park, MD",2015,6621921.0
1216,"California-Lexington Park, MD",2016,6830195.0
1217,"California-Lexington Park, MD",2017,6970750.0
1218,"California-Lexington Park, MD",2018,7314011.0
1219,"California-Lexington Park, MD",2019,7721512.0
1220,"Charlottesville, VA",2010,10419211.0
1221,"Charlottesville, VA",2011,10577051.0
1222,"Charlottesville, VA",2012,11067189.0
1223,"Charlottesville, VA",2013,11138870.0
1224,"Charlottesville, VA",2014,11564573.0
1225,"Charlottesville, VA",2015,12036318.0
1226,"Charlottesville, VA",2016,12545588.0
1227,"Charlottesville, VA",2017,13289810.0
1228,"Charlottesville, VA",2018,13793462.0
1229,"Charlottesville, VA",2019,14248200.0
1230,"Chico, CA",2010,7594704.0
1231,"Chico, CA",2011,7802664.0
1232,"Chico, CA",2012,7711583.0
1233,"Chico, CA",2013,8119398.0
1234,"Chico, CA",2014,8292752.0
1235,"Chico, CA",2015,8765121.0
1236,"Chico, CA",2016,9429548.0
1237,"Chico, CA",2017,10068365.0
1238,"Chico, CA",2018,10469296.0
1239,"Chico, CA",2019,11314675.0
1240,"Cleveland-Elyria, OH",2010,101876532.0
1241,"Cleveland-Elyria, OH",2011,105739194.0
1242,"Cleveland-Elyria, OH",2012,109364832.0
1243,"Cleveland-Elyria, OH",2013,111216411.0
1244,"Cleveland-Elyria, OH",2014,116086342.0
1245,"Cleveland-Elyria, OH",2015,119125680.0
1246,"Cleveland-Elyria, OH",2016,121176844.0
1247,"Cleveland-Elyria, OH",2017,124780104.0
1248,"Cleveland-Elyria, OH",2018,131398823.0
1249,"Cleveland-Elyria, OH",2019,135756216.0
1250,"Columbia, SC",2010,31561585.0
1251,"Columbia, SC",2011,32121241.0
1252,"Columbia, SC",2012,32628337.0
1253,"Columbia, SC",2013,34196001.0
1254,"Columbia, SC",2014,36202897.0
1255,"Columbia, SC",2015,38171917.0
1256,"Columbia, SC",2016,39724527.0
1257,"Columbia, SC",2017,40900180.0
1258,"Columbia, SC",2018,42528577.0
1259,"Columbia, SC",2019,44265659.0
1260,"El Centro, CA",2010,6431685.0
1261,"El Centro, CA",2011,7170451.0
1262,"El Centro, CA",2012,6921213.0
1263,"El Centro, CA",2013,7489047.0
1264,"El Centro, CA",2014,8031489.0
1265,"El Centro, CA",2015,8561955.0
1266,"El Centro, CA",2016,8381827.0
1267,"El Centro, CA",2017,8666402.0
1268,"El Centro, CA",2018,8667650.0
1269,"El Centro, CA",2019,9334680.0
1270,"Eugene-Springfield, OR",2010,12154552.0
1271,"Eugene-Springfield, OR",2011,12386700.0
1272,"Eugene-Springfield, OR",2012,12757470.0
1273,"Eugene-Springfield, OR",2013,13130510.0
1274,"Eugene-Springfield, OR",2014,13632903.0
1275,"Eugene-Springfield, OR",2015,14766427.0
1276,"Eugene-Springfield, OR",2016,15567326.0
1277,"Eugene-Springfield, OR",2017,16432537.0
1278,"Eugene-Springfield, OR",2018,17257394.0
1279,"Eugene-Springfield, OR",2019,17947872.0
1280,"Gainesville, FL",2010,11736288.0
1281,"Gainesville, FL",2011,11692875.0
1282,"Gainesville, FL",2012,11969561.0
1283,"Gainesville, FL",2013,12325163.0
1284,"Gainesville, FL",2014,12956262.0
1285,"Gainesville, FL",2015,13594170.0
1286,"Gainesville, FL",2016,14146764.0
1287,"Gainesville, FL",2017,14712003.0
1288,"Gainesville, FL",2018,15563236.0
1289,"Gainesville, FL",2019,16349642.0
1290,"Johnson City, TN",2010,5964313.0
1291,"Johnson City, TN",2011,6234591.0
1292,"Johnson City, TN",2012,6509497.0
1293,"Johnson City, TN",2013,6604815.0
1294,"Johnson City, TN",2014,6586428.0
1295,"Johnson City, TN",2015,7044783.0
1296,"Johnson City, TN",2016,7026510.0
1297,"Johnson City, TN",2017,7285648.0
1298,"Johnson City, TN",2018,7631272.0
1299,"Johnson City, TN",2019,7950220.0
1300,"Kalamazoo-Portage, MI",2010,10410456.0
1301,"Kalamazoo-Portage, MI",2011,10549578.0
1302,"Kalamazoo-Portage, MI",2012,10899178.0
1303,"Kalamazoo-Portage, MI",2013,11286097.0
1304,"Kalamazoo-Portage, MI",2014,11491545.0
1305,"Kalamazoo-Portage, MI",2015,12247102.0
1306,"Kalamazoo-Portage, MI",2016,12770603.0
1307,"Kalamazoo-Portage, MI",2017,13512942.0
1308,"Kalamazoo-Portage, MI",2018,14255291.0
1309,"Kalamazoo-Portage, MI",2019,14831049.0
1310,"Kingsport-Bristol, TN-VA",2010,11188140.0
1311,"Kingsport-Bristol, TN-VA",2011,11695606.0
1312,"Kingsport-Bristol, TN-VA",2012,12103196.0
1313,"Kingsport-Bristol, TN-VA",2013,12213018.0
1314,"Kingsport-Bristol, TN-VA",2014,12036589.0
1315,"Kingsport-Bristol, TN-VA",2015,12569771.0
1316,"Kingsport-Bristol, TN-VA",2016,12906649.0
1317,"Kingsport-Bristol, TN-VA",2017,13465661.0
1318,"Kingsport-Bristol, TN-VA",2018,13978072.0
1319,"Kingsport-Bristol, TN-VA",2019,14280404.0
1320,"Lafayette-West Lafayette, IN",2010,7849614.0
1321,"Lafayette-West Lafayette, IN",2011,8205519.0
1322,"Lafayette-West Lafayette, IN",2012,8367017.0
1323,"Lafayette-West Lafayette, IN",2013,8900207.0
1324,"Lafayette-West Lafayette, IN",2014,9355387.0
1325,"Lafayette-West Lafayette, IN",2015,9673009.0
1326,"Lafayette-West Lafayette, IN",2016,10248638.0
1327,"Lafayette-West Lafayette, IN",2017,10862656.0
1328,"Lafayette-West Lafayette, IN",2018,11488939.0
1329,"Lafayette-West Lafayette, IN",2019,11751350.0
1330,"Lebanon, PA",2010,4665617.0
1331,"Lebanon, PA",2011,4881144.0
1332,"Lebanon, PA",2012,5117103.0
1333,"Lebanon, PA",2013,5188654.0
1334,"Lebanon, PA",2014,5423812.0
1335,"Lebanon, PA",2015,5541747.0
1336,"Lebanon, PA",2016,5549693.0
1337,"Lebanon, PA",2017,5807512.0
1338,"Lebanon, PA",2018,6091638.0
1339,"Lebanon, PA",2019,6278654.0
1340,"Lewiston, ID-WA",2010,2260394.0
1341,"Lewiston, ID-WA",2011,2269323.0
1342,"Lewiston, ID-WA",2012,2334357.0
1343,"Lewiston, ID-WA",2013,2453311.0
1344,"Lewiston, ID-WA",2014,2500122.0
1345,"Lewiston, ID-WA",2015,2630325.0
1346,"Lewiston, ID-WA",2016,2752812.0
1347,"Lewiston, ID-WA",2017,2851421.0
1348,"Lewiston, ID-WA",2018,3000439.0
1349,"Lewiston, ID-WA",2019,3145738.0
1350,"Lincoln, NE",2010,14140403.0
1351,"Lincoln, NE",2011,14552112.0
1352,"Lincoln, NE",2012,15077939.0
1353,"Lincoln, NE",2013,15474011.0
1354,"Lincoln, NE",2014,16419209.0
1355,"Lincoln, NE",2015,17289131.0
1356,"Lincoln, NE",2016,17825201.0
1357,"Lincoln, NE",2017,19068742.0
1358,"Lincoln, NE",2018,19756648.0
1359,"Lincoln, NE",2019,20551663.0
1360,"Manchester-Nashua, NH",2010,20759324.0
1361,"Manchester-Nashua, NH",2011,21573612.0
1362,"Manchester-Nashua, NH",2012,22197889.0
1363,"Manchester-Nashua, NH",2013,22825247.0
1364,"Manchester-Nashua, NH",2014,23601830.0
1365,"Manchester-Nashua, NH",2015,24991699.0
1366,"Manchester-Nashua, NH",2016,25920052.0
1367,"Manchester-Nashua, NH",2017,26604270.0
1368,"Manchester-Nashua, NH",2018,27945407.0
1369,"Manchester-Nashua, NH",2019,28838608.0
1370,"Miami-Fort Lauderdale-Pompano Beach, FL",2010,247183492.0
1371,"Miami-Fort Lauderdale-Pompano Beach, FL",2011,251259727.0
1372,"Miami-Fort Lauderdale-Pompano Beach, FL",2012,257307873.0
1373,"Miami-Fort Lauderdale-Pompano Beach, FL",2013,270401297.0
1374,"Miami-Fort Lauderdale-Pompano Beach, FL",2014,286067680.0
1375,"Miami-Fort Lauderdale-Pompano Beach, FL",2015,306274943.0
1376,"Miami-Fort Lauderdale-Pompano Beach, FL",2016,321842565.0
1377,"Miami-Fort Lauderdale-Pompano Beach, FL",2017,340141014.0
1378,"Miami-Fort Lauderdale-Pompano Beach, FL",2018,361607476.0
1379,"Miami-Fort Lauderdale-Pompano Beach, FL",2019,377531846.0
1380,"Monroe, MI",2010,5281339.0
1381,"Monroe, MI",2011,5367457.0
1382,"Monroe, MI",2012,5236050.0
1383,"Monroe, MI",2013,5526666.0
1384,"Monroe, MI",2014,5703223.0
1385,"Monroe, MI",2015,5754877.0
1386,"Monroe, MI",2016,5831807.0
1387,"Monroe, MI",2017,5927039.0
1388,"Monroe, MI",2018,5977332.0
1389,"Monroe, MI",2019,6192097.0
1390,"Muskegon, MI",2010,5099922.0
1391,"Muskegon, MI",2011,5285928.0
1392,"Muskegon, MI",2012,5505489.0
1393,"Muskegon, MI",2013,5699607.0
1394,"Muskegon, MI",2014,5918026.0
1395,"Muskegon, MI",2015,6051789.0
1396,"Muskegon, MI",2016,6021911.0
1397,"Muskegon, MI",2017,6185160.0
1398,"Muskegon, MI",2018,6411774.0
1399,"Muskegon, MI",2019,6464210.0
1400,"Poughkeepsie-Newburgh-Middletown, NY",2010,25496574.0
1401,"Poughkeepsie-Newburgh-Middletown, NY",2011,25709426.0
1402,"Poughkeepsie-Newburgh-Middletown, NY",2012,26569932.0
1403,"Poughkeepsie-Newburgh-Middletown, NY",2013,27081885.0
1404,"Poughkeepsie-Newburgh-Middletown, NY",2014,27541601.0
1405,"Poughkeepsie-Newburgh-Middletown, NY",2015,28792017.0
1406,"Poughkeepsie-Newburgh-Middletown, NY",2016,29491258.0
1407,"Poughkeepsie-Newburgh-Middletown, NY",2017,30592988.0
1408,"Poughkeepsie-Newburgh-Middletown, NY",2018,32390701.0
1409,"Poughkeepsie-Newburgh-Middletown, NY",2019,34273188.0
1410,"Provo-Orem, UT",2010,15934837.0
1411,"Provo-Orem, UT",2011,16702893.0
1412,"Provo-Orem, UT",2012,17331491.0
1413,"Provo-Orem, UT",2013,18355914.0
1414,"Provo-Orem, UT",2014,19595570.0
1415,"Provo-Orem, UT",2015,21480461.0
1416,"Provo-Orem, UT",2016,23167091.0
1417,"Provo-Orem, UT",2017,24697077.0
1418,"Provo-Orem, UT",2018,27373021.0
1419,"Provo-Orem, UT",2019,29567050.0
1420,"St. George, UT",2010,3359992.0
1421,"St. George, UT",2011,3435483.0
1422,"St. George, UT",2012,3656205.0
1423,"St. George, UT",2013,3983434.0
1424,"St. George, UT",2014,4271996.0
1425,"St. George, UT",2015,4650029.0
1426,"St. George, UT",2016,5127075.0
1427,"St. George, UT",2017,5761539.0
1428,"St. George, UT",2018,6294917.0
1429,"St. George, UT",2019,6550055.0
1430,"Savannah, GA",2010,14806902.0
1431,"Savannah, GA",2011,15386141.0
1432,"Savannah, GA",2012,16211868.0
1433,"Savannah, GA",2013,16818677.0
1434,"Savannah, GA",2014,17995411.0
1435,"Savannah, GA",2015,19143085.0
1436,"Savannah, GA",2016,19911117.0
1437,"Savannah, GA",2017,20847758.0
1438,"Savannah, GA",2018,22100329.0
1439,"Savannah, GA",2019,22775330.0
1440,"Topeka, KS",2010,9189050.0
1441,"Topeka, KS",2011,9605219.0
1442,"Topeka, KS",2012,9970621.0
1443,"Topeka, KS",2013,9992460.0
1444,"Topeka, KS",2014,10389066.0
1445,"Topeka, KS",2015,10792355.0
1446,"Topeka, KS",2016,11155432.0
1447,"Topeka, KS",2017,11374701.0
1448,"Topeka, KS",2018,11857674.0
1449,"Topeka, KS",2019,12085036.0
1450,"Victoria, TX",2010,4277072.0
1451,"Victoria, TX",2011,4515556.0
1452,"Victoria, TX",2012,4891307.0
1453,"Victoria, TX",2013,5139001.0
1454,"Victoria, TX",2014,5291268.0
1455,"Victoria, TX",2015,4842112.0
1456,"Victoria, TX",2016,4473642.0
1457,"Victoria, TX",2017,4568698.0
1458,"Victoria, TX",2018,4922050.0
1459,"Victoria, TX",2019,4970019.0
1460,"Warner Robins, GA",2010,6229166.0
1461,"Warner Robins, GA",2011,6391265.0
1462,"Warner Robins, GA",2012,6510296.0
1463,"Warner Robins, GA",2013,6549028.0
1464,"Warner Robins, GA",2014,6717557.0
1465,"Warner Robins, GA",2015,6963697.0
1466,"Warner Robins, GA",2016,7168204.0
1467,"Warner Robins, GA",2017,7461697.0
1468,"Warner Robins, GA",2018,7855114.0
1469,"Warner Robins, GA",2019,8321244.0
1470,"Wheeling, WV-OH",2010,6129452.0
1471,"Wheeling, WV-OH",2011,6369342.0
1472,"Wheeling, WV-OH",2012,6446153.0
1473,"Wheeling, WV-OH",2013,7180473.0
1474,"Wheeling, WV-OH",2014,8397012.0
1475,"Wheeling, WV-OH",2015,8665041.0
1476,"Wheeling, WV-OH",2016,9365988.0
1477,"Wheeling, WV-OH",2017,11548497.0
1478,"Wheeling, WV-OH",2018,12686215.0
1479,"Wheeling, WV-OH",2019,11939964.0
1480,"Youngstown-Warren-Boardman, OH-PA",2010,18753660.0
1481,"Youngstown-Warren-Boardman, OH-PA",2011,19945949.0
1482,"Youngstown-Warren-Boardman, OH-PA",2012,19931198.0
1483,"Youngstown-Warren-Boardman, OH-PA",2013,20186434.0
1484,"Youngstown-Warren-Boardman, OH-PA",2014,20497286.0
1485,"Youngstown-Warren-Boardman, OH-PA",2015,20584479.0
1486,"Youngstown-Warren-Boardman, OH-PA",2016,20598493.0
1487,"Youngstown-Warren-Boardman, OH-PA",2017,20647743.0
1488,"Youngstown-Warren-Boardman, OH-PA",2018,21568027.0
1489,"Youngstown-Warren-Boardman, OH-PA",2019,22276185.0
1490,"Auburn-Opelika, AL",2010,3958742.0
1491,"Auburn-Opelika, AL",2011,4361023.0
1492,"Auburn-Opelika, AL",2012,4616562.0
1493,"Auburn-Opelika, AL",2013,4811909.0
1494,"Auburn-Opelika, AL",2014,4969230.0
1495,"Auburn-Opelika, AL",2015,5330076.0
1496,"Auburn-Opelika, AL",2016,5573428.0
1497,"Auburn-Opelika, AL",2017,5758681.0
1498,"Auburn-Opelika, AL",2018,5944719.0
1499,"Auburn-Opelika, AL",2019,6139434.0
1500,"Carson City, NV",2010,3221659.0
1501,"Carson City, NV",2011,3034855.0
1502,"Carson City, NV",2012,3090326.0
1503,"Carson City, NV",2013,3157090.0
1504,"Carson City, NV",2014,3024832.0
1505,"Carson City, NV",2015,3169718.0
1506,"Carson City, NV",2016,3208608.0
1507,"Carson City, NV",2017,3460224.0
1508,"Carson City, NV",2018,3642553.0
1509,"Carson City, NV",2019,3859340.0
1510,"Cheyenne, WY",2010,4378814.0
1511,"Cheyenne, WY",2011,4751756.0
1512,"Cheyenne, WY",2012,5062378.0
1513,"Cheyenne, WY",2013,4993412.0
1514,"Cheyenne, WY",2014,5078714.0
1515,"Cheyenne, WY",2015,5346065.0
1516,"Cheyenne, WY",2016,5174156.0
1517,"Cheyenne, WY",2017,5344968.0
1518,"Cheyenne, WY",2018,5676280.0
1519,"Cheyenne, WY",2019,5806740.0
1520,"Colorado Springs, CO",2010,27945554.0
1521,"Colorado Springs, CO",2011,28808227.0
1522,"Colorado Springs, CO",2012,29405695.0
1523,"Colorado Springs, CO",2013,30186110.0
1524,"Colorado Springs, CO",2014,30896153.0
1525,"Colorado Springs, CO",2015,32096040.0
1526,"Colorado Springs, CO",2016,33027076.0
1527,"Colorado Springs, CO",2017,34954223.0
1528,"Colorado Springs, CO",2018,36791155.0
1529,"Colorado Springs, CO",2019,39007072.0
1530,"Evansville, IN-KY",2010,14825333.0
1531,"Evansville, IN-KY",2011,15639103.0
1532,"Evansville, IN-KY",2012,15744240.0
1533,"Evansville, IN-KY",2013,15326109.0
1534,"Evansville, IN-KY",2014,15432303.0
1535,"Evansville, IN-KY",2015,15808154.0
1536,"Evansville, IN-KY",2016,16143725.0
1537,"Evansville, IN-KY",2017,17507525.0
1538,"Evansville, IN-KY",2018,18566904.0
1539,"Evansville, IN-KY",2019,19460865.0
1540,"Fort Wayne, IN",2010,15820310.0
1541,"Fort Wayne, IN",2011,16219197.0
1542,"Fort Wayne, IN",2012,17299373.0
1543,"Fort Wayne, IN",2013,17581806.0
1544,"Fort Wayne, IN",2014,19195014.0
1545,"Fort Wayne, IN",2015,20432236.0
1546,"Fort Wayne, IN",2016,20973849.0
1547,"Fort Wayne, IN",2017,21918802.0
1548,"Fort Wayne, IN",2018,23166561.0
1549,"Fort Wayne, IN",2019,24084524.0
1550,"Hot Springs, AR",2010,2650566.0
1551,"Hot Springs, AR",2011,2870775.0
1552,"Hot Springs, AR",2012,2894331.0
1553,"Hot Springs, AR",2013,2927055.0
1554,"Hot Springs, AR",2014,2983561.0
1555,"Hot Springs, AR",2015,3097970.0
1556,"Hot Springs, AR",2016,3151472.0
1557,"Hot Springs, AR",2017,3259494.0
1558,"Hot Springs, AR",2018,3367953.0
1559,"Hot Springs, AR",2019,3500689.0
1560,"Jacksonville, FL",2010,58329850.0
1561,"Jacksonville, FL",2011,58505668.0
1562,"Jacksonville, FL",2012,60551163.0
1563,"Jacksonville, FL",2013,63095817.0
1564,"Jacksonville, FL",2014,65986661.0
1565,"Jacksonville, FL",2015,70384607.0
1566,"Jacksonville, FL",2016,73744195.0
1567,"Jacksonville, FL",2017,77971478.0
1568,"Jacksonville, FL",2018,82841403.0
1569,"Jacksonville, FL",2019,87140015.0
1570,"Jonesboro, AR",2010,4068006.0
1571,"Jonesboro, AR",2011,4273877.0
1572,"Jonesboro, AR",2012,4324331.0
1573,"Jonesboro, AR",2013,4590176.0
1574,"Jonesboro, AR",2014,4511750.0
1575,"Jonesboro, AR",2015,4748165.0
1576,"Jonesboro, AR",2016,4891078.0
1577,"Jonesboro, AR",2017,5156668.0
1578,"Jonesboro, AR",2018,5366132.0
1579,"Jonesboro, AR",2019,5600206.0
1580,"Lima, OH",2010,6283537.0
1581,"Lima, OH",2011,7282471.0
1582,"Lima, OH",2012,7246283.0
1583,"Lima, OH",2013,6922247.0
1584,"Lima, OH",2014,7656097.0
1585,"Lima, OH",2015,7687582.0
1586,"Lima, OH",2016,7803360.0
1587,"Lima, OH",2017,7942707.0
1588,"Lima, OH",2018,8551719.0
1589,"Lima, OH",2019,8660540.0
1590,"Madera, CA",2010,4693311.0
1591,"Madera, CA",2011,4978331.0
1592,"Madera, CA",2012,5289625.0
1593,"Madera, CA",2013,5521365.0
1594,"Madera, CA",2014,5912729.0
1595,"Madera, CA",2015,5653491.0
1596,"Madera, CA",2016,6122107.0
1597,"Madera, CA",2017,6468415.0
1598,"Madera, CA",2018,6669130.0
1599,"Madera, CA",2019,7071620.0
1600,"Michigan City-La Porte, IN",2010,3653557.0
1601,"Michigan City-La Porte, IN",2011,3740869.0
1602,"Michigan City-La Porte, IN",2012,3843139.0
1603,"Michigan City-La Porte, IN",2013,3920060.0
1604,"Michigan City-La Porte, IN",2014,4112094.0
1605,"Michigan City-La Porte, IN",2015,4001289.0
1606,"Michigan City-La Porte, IN",2016,3973779.0
1607,"Michigan City-La Porte, IN",2017,4089052.0
1608,"Michigan City-La Porte, IN",2018,4250801.0
1609,"Michigan City-La Porte, IN",2019,4330945.0
1610,"Midland, TX",2010,11907127.0
1611,"Midland, TX",2011,15007202.0
1612,"Midland, TX",2012,18103500.0
1613,"Midland, TX",2013,19376654.0
1614,"Midland, TX",2014,20882889.0
1615,"Midland, TX",2015,17050646.0
1616,"Midland, TX",2016,16507925.0
1617,"Midland, TX",2017,22223074.0
1618,"Midland, TX",2018,31225198.0
1619,"Midland, TX",2019,32188850.0
1620,"Modesto, CA",2010,17414561.0
1621,"Modesto, CA",2011,17925915.0
1622,"Modesto, CA",2012,18237533.0
1623,"Modesto, CA",2013,18951773.0
1624,"Modesto, CA",2014,20658076.0
1625,"Modesto, CA",2015,21804488.0
1626,"Modesto, CA",2016,22516653.0
1627,"Modesto, CA",2017,23982194.0
1628,"Modesto, CA",2018,24992100.0
1629,"Modesto, CA",2019,26471782.0
1630,"Naples-Marco Island, FL",2010,12026007.0
1631,"Naples-Marco Island, FL",2011,12152403.0
1632,"Naples-Marco Island, FL",2012,12445984.0
1633,"Naples-Marco Island, FL",2013,12995463.0
1634,"Naples-Marco Island, FL",2014,14062824.0
1635,"Naples-Marco Island, FL",2015,15307453.0
1636,"Naples-Marco Island, FL",2016,16250101.0
1637,"Naples-Marco Island, FL",2017,16831332.0
1638,"Naples-Marco Island, FL",2018,17899611.0
1639,"Naples-Marco Island, FL",2019,19069461.0
1640,"Ogden-Clearfield, UT",2010,20188659.0
1641,"Ogden-Clearfield, UT",2011,20862997.0
1642,"Ogden-Clearfield, UT",2012,21006614.0
1643,"Ogden-Clearfield, UT",2013,22095223.0
1644,"Ogden-Clearfield, UT",2014,22747139.0
1645,"Ogden-Clearfield, UT",2015,23876781.0
1646,"Ogden-Clearfield, UT",2016,25227607.0
1647,"Ogden-Clearfield, UT",2017,27342010.0
1648,"Ogden-Clearfield, UT",2018,29018369.0
1649,"Ogden-Clearfield, UT",2019,30652639.0
1650,"Palm Bay-Melbourne-Titusville, FL",2010,19979572.0
1651,"Palm Bay-Melbourne-Titusville, FL",2011,19480887.0
1652,"Palm Bay-Melbourne-Titusville, FL",2012,19230474.0
1653,"Palm Bay-Melbourne-Titusville, FL",2013,19781138.0
1654,"Palm Bay-Melbourne-Titusville, FL",2014,20510803.0
1655,"Palm Bay-Melbourne-Titusville, FL",2015,21751334.0
1656,"Palm Bay-Melbourne-Titusville, FL",2016,22717320.0
1657,"Palm Bay-Melbourne-Titusville, FL",2017,24053944.0
1658,"Palm Bay-Melbourne-Titusville, FL",2018,25485585.0
1659,"Palm Bay-Melbourne-Titusville, FL",2019,27485088.0
1660,"Riverside-San Bernardino-Ontario, CA",2010,123450056.0
1661,"Riverside-San Bernardino-Ontario, CA",2011,128839971.0
1662,"Riverside-San Bernardino-Ontario, CA",2012,132669480.0
1663,"Riverside-San Bernardino-Ontario, CA",2013,140440192.0
1664,"Riverside-San Bernardino-Ontario, CA",2014,149672030.0
1665,"Riverside-San Bernardino-Ontario, CA",2015,161762591.0
1666,"Riverside-San Bernardino-Ontario, CA",2016,169080529.0
1667,"Riverside-San Bernardino-Ontario, CA",2017,177249880.0
1668,"Riverside-San Bernardino-Ontario, CA",2018,186022294.0
1669,"Riverside-San Bernardino-Ontario, CA",2019,199640303.0
1670,"Santa Rosa-Petaluma, CA",2010,21457445.0
1671,"Santa Rosa-Petaluma, CA",2011,22118004.0
1672,"Santa Rosa-Petaluma, CA",2012,22862641.0
1673,"Santa Rosa-Petaluma, CA",2013,24103672.0
1674,"Santa Rosa-Petaluma, CA",2014,25763475.0
1675,"Santa Rosa-Petaluma, CA",2015,27662706.0
1676,"Santa Rosa-Petaluma, CA",2016,28771168.0
1677,"Santa Rosa-Petaluma, CA",2017,30043766.0
1678,"Santa Rosa-Petaluma, CA",2018,31702754.0
1679,"Santa Rosa-Petaluma, CA",2019,33339740.0
1680,"Scranton--Wilkes-Barre, PA",2010,22609753.0
1681,"Scranton--Wilkes-Barre, PA",2011,23049125.0
