,MSA,year,value
197,"Las Cruces, NM",2010,1050
581,"Las Cruces, NM",2011,1054
965,"Las Cruces, NM",2012,948
1349,"Las Cruces, NM",2013,931
1733,"Las Cruces, NM",2014,1074
2117,"Las Cruces, NM",2015,1157
2501,"Las Cruces, NM",2016,1206
2885,"Las Cruces, NM",2017,1266
3269,"Las Cruces, NM",2018,1342
3653,"Las Cruces, NM",2019,1470
4037,"Las Cruces, NM",2020,1548
4421,"Las Cruces, NM",2021,1555
4805,"Las Cruces, NM",2022,1551
5189,"Las Cruces, NM",2023,1549
5573,"Las Cruces, NM",2024,1549
198,"Las Vegas-Henderson-Paradise, NV",2010,27909
582,"Las Vegas-Henderson-Paradise, NV",2011,30732
966,"Las Vegas-Henderson-Paradise, NV",2012,29845
1350,"Las Vegas-Henderson-Paradise, NV",2013,30518
1734,"Las Vegas-Henderson-Paradise, NV",2014,32495
2118,"Las Vegas-Henderson-Paradise, NV",2015,31317
2502,"Las Vegas-Henderson-Paradise, NV",2016,31589
2886,"Las Vegas-Henderson-Paradise, NV",2017,33745
3270,"Las Vegas-Henderson-Paradise, NV",2018,35978
3654,"Las Vegas-Henderson-Paradise, NV",2019,33512
4038,"Las Vegas-Henderson-Paradise, NV",2020,33583
4422,"Las Vegas-Henderson-Paradise, NV",2021,33178
4806,"Las Vegas-Henderson-Paradise, NV",2022,33537
5190,"Las Vegas-Henderson-Paradise, NV",2023,33171
5574,"Las Vegas-Henderson-Paradise, NV",2024,33536
199,"Lawrence, KS",2010,712
583,"Lawrence, KS",2011,696
967,"Lawrence, KS",2012,701
1351,"Lawrence, KS",2013,716
1735,"Lawrence, KS",2014,684
2119,"Lawrence, KS",2015,768
2503,"Lawrence, KS",2016,786
2887,"Lawrence, KS",2017,837
3271,"Lawrence, KS",2018,798
3655,"Lawrence, KS",2019,808
4039,"Lawrence, KS",2020,790
4423,"Lawrence, KS",2021,800
4807,"Lawrence, KS",2022,791
5191,"Lawrence, KS",2023,798
5575,"Lawrence, KS",2024,793
200,"Lawton, OK",2010,634
584,"Lawton, OK",2011,596
968,"Lawton, OK",2012,625
1352,"Lawton, OK",2013,655
1736,"Lawton, OK",2014,521
2120,"Lawton, OK",2015,607
2504,"Lawton, OK",2016,702
2888,"Lawton, OK",2017,731
3272,"Lawton, OK",2018,784
3656,"Lawton, OK",2019,818
4040,"Lawton, OK",2020,824
4424,"Lawton, OK",2021,812
4808,"Lawton, OK",2022,821
5192,"Lawton, OK",2023,816
5576,"Lawton, OK",2024,818
201,"Lebanon, PA",2010,539
585,"Lebanon, PA",2011,572
969,"Lebanon, PA",2012,597
1353,"Lebanon, PA",2013,565
1737,"Lebanon, PA",2014,516
2121,"Lebanon, PA",2015,586
2505,"Lebanon, PA",2016,588
2889,"Lebanon, PA",2017,663
3273,"Lebanon, PA",2018,715
3657,"Lebanon, PA",2019,727
4041,"Lebanon, PA",2020,732
4425,"Lebanon, PA",2021,734
4809,"Lebanon, PA",2022,734
5193,"Lebanon, PA",2023,735
5577,"Lebanon, PA",2024,735
202,"Lewiston, ID-WA",2010,291
586,"Lewiston, ID-WA",2011,278
970,"Lewiston, ID-WA",2012,288
1354,"Lewiston, ID-WA",2013,293
1738,"Lewiston, ID-WA",2014,285
2122,"Lewiston, ID-WA",2015,310
2506,"Lewiston, ID-WA",2016,323
2890,"Lewiston, ID-WA",2017,301
3274,"Lewiston, ID-WA",2018,318
3658,"Lewiston, ID-WA",2019,369
4042,"Lewiston, ID-WA",2020,365
4426,"Lewiston, ID-WA",2021,330
4810,"Lewiston, ID-WA",2022,342
5194,"Lewiston, ID-WA",2023,363
5578,"Lewiston, ID-WA",2024,349
203,"Lewiston-Auburn, ME",2010,516
587,"Lewiston-Auburn, ME",2011,471
971,"Lewiston-Auburn, ME",2012,487
1355,"Lewiston-Auburn, ME",2013,439
1739,"Lewiston-Auburn, ME",2014,442
2123,"Lewiston-Auburn, ME",2015,461
2507,"Lewiston-Auburn, ME",2016,492
2891,"Lewiston-Auburn, ME",2017,538
3275,"Lewiston-Auburn, ME",2018,629
3659,"Lewiston-Auburn, ME",2019,601
4043,"Lewiston-Auburn, ME",2020,614
4427,"Lewiston-Auburn, ME",2021,596
4811,"Lewiston-Auburn, ME",2022,612
5195,"Lewiston-Auburn, ME",2023,595
5579,"Lewiston-Auburn, ME",2024,612
204,"Lexington-Fayette, KY",2010,3642
588,"Lexington-Fayette, KY",2011,3488
972,"Lexington-Fayette, KY",2012,3549
1356,"Lexington-Fayette, KY",2013,3560
1740,"Lexington-Fayette, KY",2014,3634
2124,"Lexington-Fayette, KY",2015,3731
2508,"Lexington-Fayette, KY",2016,4205
2892,"Lexington-Fayette, KY",2017,4889
3276,"Lexington-Fayette, KY",2018,5613
3660,"Lexington-Fayette, KY",2019,5165
4044,"Lexington-Fayette, KY",2020,5033
4428,"Lexington-Fayette, KY",2021,4994
4812,"Lexington-Fayette, KY",2022,4983
5196,"Lexington-Fayette, KY",2023,4980
5580,"Lexington-Fayette, KY",2024,4979
205,"Lima, OH",2010,444
589,"Lima, OH",2011,383
973,"Lima, OH",2012,435
1357,"Lima, OH",2013,431
1741,"Lima, OH",2014,409
2125,"Lima, OH",2015,432
2509,"Lima, OH",2016,437
2893,"Lima, OH",2017,499
3277,"Lima, OH",2018,506
3661,"Lima, OH",2019,503
4045,"Lima, OH",2020,507
4429,"Lima, OH",2021,508
4813,"Lima, OH",2022,509
5197,"Lima, OH",2023,510
5581,"Lima, OH",2024,511
206,"Lincoln, NE",2010,1578
590,"Lincoln, NE",2011,1632
974,"Lincoln, NE",2012,1701
1358,"Lincoln, NE",2013,1733
1742,"Lincoln, NE",2014,1684
2126,"Lincoln, NE",2015,1856
2510,"Lincoln, NE",2016,1938
2894,"Lincoln, NE",2017,2455
3278,"Lincoln, NE",2018,3916
3662,"Lincoln, NE",2019,2493
4046,"Lincoln, NE",2020,2816
4430,"Lincoln, NE",2021,3043
4814,"Lincoln, NE",2022,2737
5198,"Lincoln, NE",2023,2916
5582,"Lincoln, NE",2024,2872
207,"Little Rock-North Little Rock-Conway, AR",2010,5379
591,"Little Rock-North Little Rock-Conway, AR",2011,5377
975,"Little Rock-North Little Rock-Conway, AR",2012,5475
1359,"Little Rock-North Little Rock-Conway, AR",2013,5378
1743,"Little Rock-North Little Rock-Conway, AR",2014,5754
2127,"Little Rock-North Little Rock-Conway, AR",2015,5958
2511,"Little Rock-North Little Rock-Conway, AR",2016,6246
2895,"Little Rock-North Little Rock-Conway, AR",2017,6882
3279,"Little Rock-North Little Rock-Conway, AR",2018,8047
3663,"Little Rock-North Little Rock-Conway, AR",2019,8126
4047,"Little Rock-North Little Rock-Conway, AR",2020,8359
4431,"Little Rock-North Little Rock-Conway, AR",2021,8282
4815,"Little Rock-North Little Rock-Conway, AR",2022,8438
5199,"Little Rock-North Little Rock-Conway, AR",2023,8322
5583,"Little Rock-North Little Rock-Conway, AR",2024,8458
208,"Logan, UT-ID",2010,1016
592,"Logan, UT-ID",2011,1096
976,"Logan, UT-ID",2012,1090
1360,"Logan, UT-ID",2013,1122
1744,"Logan, UT-ID",2014,1246
2128,"Logan, UT-ID",2015,1296
2512,"Logan, UT-ID",2016,1306
2896,"Logan, UT-ID",2017,1515
3280,"Logan, UT-ID",2018,1492
3664,"Logan, UT-ID",2019,1579
4048,"Logan, UT-ID",2020,1623
4432,"Logan, UT-ID",2021,1687
4816,"Logan, UT-ID",2022,1742
5200,"Logan, UT-ID",2023,1801
5584,"Logan, UT-ID",2024,1859
209,"Longview, TX",2010,1579
593,"Longview, TX",2011,1673
977,"Longview, TX",2012,1721
1361,"Longview, TX",2013,1631
1745,"Longview, TX",2014,1694
2129,"Longview, TX",2015,1785
2513,"Longview, TX",2016,1816
2897,"Longview, TX",2017,1833
3281,"Longview, TX",2018,1977
3665,"Longview, TX",2019,2053
4049,"Longview, TX",2020,2032
4433,"Longview, TX",2021,2047
4817,"Longview, TX",2022,2038
5201,"Longview, TX",2023,2044
5585,"Longview, TX",2024,2040
210,"Longview, WA",2010,454
594,"Longview, WA",2011,423
978,"Longview, WA",2012,436
1362,"Longview, WA",2013,428
1746,"Longview, WA",2014,424
2130,"Longview, WA",2015,431
2514,"Longview, WA",2016,537
2898,"Longview, WA",2017,543
3282,"Longview, WA",2018,580
3666,"Longview, WA",2019,718
4050,"Longview, WA",2020,761
4434,"Longview, WA",2021,814
4818,"Longview, WA",2022,856
5202,"Longview, WA",2023,894
5586,"Longview, WA",2024,927
211,"Los Angeles-Long Beach-Anaheim, CA",2010,111955
595,"Los Angeles-Long Beach-Anaheim, CA",2011,117809
979,"Los Angeles-Long Beach-Anaheim, CA",2012,119082
1363,"Los Angeles-Long Beach-Anaheim, CA",2013,124722
1747,"Los Angeles-Long Beach-Anaheim, CA",2014,132168
2131,"Los Angeles-Long Beach-Anaheim, CA",2015,135500
2515,"Los Angeles-Long Beach-Anaheim, CA",2016,138695
2899,"Los Angeles-Long Beach-Anaheim, CA",2017,145172
3283,"Los Angeles-Long Beach-Anaheim, CA",2018,164127
3667,"Los Angeles-Long Beach-Anaheim, CA",2019,165366
4051,"Los Angeles-Long Beach-Anaheim, CA",2020,171135
4435,"Los Angeles-Long Beach-Anaheim, CA",2021,176870
4819,"Los Angeles-Long Beach-Anaheim, CA",2022,182587
5203,"Los Angeles-Long Beach-Anaheim, CA",2023,188287
5587,"Los Angeles-Long Beach-Anaheim, CA",2024,193969
212,"Louisville-Jefferson County, KY-IN",2010,8228
596,"Louisville-Jefferson County, KY-IN",2011,8154
980,"Louisville-Jefferson County, KY-IN",2012,8299
1364,"Louisville-Jefferson County, KY-IN",2013,8321
1748,"Louisville-Jefferson County, KY-IN",2014,8605
2132,"Louisville-Jefferson County, KY-IN",2015,8857
2516,"Louisville-Jefferson County, KY-IN",2016,9234
2900,"Louisville-Jefferson County, KY-IN",2017,10652
3284,"Louisville-Jefferson County, KY-IN",2018,11408
3668,"Louisville-Jefferson County, KY-IN",2019,11800
4052,"Louisville-Jefferson County, KY-IN",2020,12161
4436,"Louisville-Jefferson County, KY-IN",2021,12520
4820,"Louisville-Jefferson County, KY-IN",2022,12879
5204,"Louisville-Jefferson County, KY-IN",2023,13238
5588,"Louisville-Jefferson County, KY-IN",2024,13597
213,"Lubbock, TX",2010,1594
597,"Lubbock, TX",2011,1601
981,"Lubbock, TX",2012,1874
1365,"Lubbock, TX",2013,2047
1749,"Lubbock, TX",2014,1923
2133,"Lubbock, TX",2015,2108
2517,"Lubbock, TX",2016,2191
2901,"Lubbock, TX",2017,2452
3285,"Lubbock, TX",2018,2501
3669,"Lubbock, TX",2019,2461
4053,"Lubbock, TX",2020,2581
4437,"Lubbock, TX",2021,2665
4821,"Lubbock, TX",2022,2757
5205,"Lubbock, TX",2023,2848
5589,"Lubbock, TX",2024,2939
214,"Lynchburg, VA ",2010,1286
598,"Lynchburg, VA ",2011,1294
982,"Lynchburg, VA ",2012,1290
1366,"Lynchburg, VA ",2013,1306
1750,"Lynchburg, VA ",2014,1382
2134,"Lynchburg, VA ",2015,1495
2518,"Lynchburg, VA ",2016,1563
2902,"Lynchburg, VA ",2017,1642
3286,"Lynchburg, VA ",2018,1631
3670,"Lynchburg, VA ",2019,1661
4054,"Lynchburg, VA ",2020,1663
4438,"Lynchburg, VA ",2021,1682
4822,"Lynchburg, VA ",2022,1681
5206,"Lynchburg, VA ",2023,1692
5590,"Lynchburg, VA ",2024,1690
215,"Macon-Bibb County, GA",2010,1985
599,"Macon-Bibb County, GA",2011,2200
983,"Macon-Bibb County, GA",2012,1927
1367,"Macon-Bibb County, GA",2013,1756
1751,"Macon-Bibb County, GA",2014,1797
2135,"Macon-Bibb County, GA",2015,1963
2519,"Macon-Bibb County, GA",2016,2164
2903,"Macon-Bibb County, GA",2017,2112
3287,"Macon-Bibb County, GA",2018,2332
3671,"Macon-Bibb County, GA",2019,2709
4055,"Macon-Bibb County, GA",2020,2676
4439,"Macon-Bibb County, GA",2021,2551
4823,"Macon-Bibb County, GA",2022,2582
5207,"Macon-Bibb County, GA",2023,2620
5591,"Macon-Bibb County, GA",2024,2604
216,"Madera, CA",2010,490
600,"Madera, CA",2011,461
984,"Madera, CA",2012,450
1368,"Madera, CA",2013,520
1752,"Madera, CA",2014,568
2136,"Madera, CA",2015,589
2520,"Madera, CA",2016,568
2904,"Madera, CA",2017,599
3288,"Madera, CA",2018,655
3672,"Madera, CA",2019,657
4056,"Madera, CA",2020,634
4440,"Madera, CA",2021,626
4824,"Madera, CA",2022,632
5208,"Madera, CA",2023,636
5592,"Madera, CA",2024,636
217,"Madison, WI",2010,4604
601,"Madison, WI",2011,4579
985,"Madison, WI",2012,4722
1369,"Madison, WI",2013,4907
1753,"Madison, WI",2014,5325
2137,"Madison, WI",2015,5383
2521,"Madison, WI",2016,5428
2905,"Madison, WI",2017,6082
3289,"Madison, WI",2018,6735
3673,"Madison, WI",2019,5960
4057,"Madison, WI",2020,5627
4441,"Madison, WI",2021,5893
4825,"Madison, WI",2022,5959
5209,"Madison, WI",2023,5873
5593,"Madison, WI",2024,5864
218,"Manchester-Nashua, NH",2010,2625
602,"Manchester-Nashua, NH",2011,2686
986,"Manchester-Nashua, NH",2012,2727
1370,"Manchester-Nashua, NH",2013,2657
1754,"Manchester-Nashua, NH",2014,2768
2138,"Manchester-Nashua, NH",2015,2724
2522,"Manchester-Nashua, NH",2016,2959
2906,"Manchester-Nashua, NH",2017,3596
3290,"Manchester-Nashua, NH",2018,4117
3674,"Manchester-Nashua, NH",2019,3445
4058,"Manchester-Nashua, NH",2020,2792
4442,"Manchester-Nashua, NH",2021,2895
4826,"Manchester-Nashua, NH",2022,3343
5210,"Manchester-Nashua, NH",2023,3492
5594,"Manchester-Nashua, NH",2024,3289
219,"Manhattan, KS",2010,587
603,"Manhattan, KS",2011,627
987,"Manhattan, KS",2012,618
1371,"Manhattan, KS",2013,645
1755,"Manhattan, KS",2014,622
2139,"Manhattan, KS",2015,723
2523,"Manhattan, KS",2016,692
2907,"Manhattan, KS",2017,712
3291,"Manhattan, KS",2018,749
3675,"Manhattan, KS",2019,767
4059,"Manhattan, KS",2020,783
4443,"Manhattan, KS",2021,801
4827,"Manhattan, KS",2022,818
5211,"Manhattan, KS",2023,835
5595,"Manhattan, KS",2024,852
220,"Mankato, MN",2010,513
604,"Mankato, MN",2011,513
988,"Mankato, MN",2012,494
1372,"Mankato, MN",2013,456
1756,"Mankato, MN",2014,514
2140,"Mankato, MN",2015,501
2524,"Mankato, MN",2016,538
2908,"Mankato, MN",2017,596
3292,"Mankato, MN",2018,649
3676,"Mankato, MN",2019,603
4060,"Mankato, MN",2020,610
4444,"Mankato, MN",2021,597
4828,"Mankato, MN",2022,609
5212,"Mankato, MN",2023,597
5596,"Mankato, MN",2024,609
221,"Mansfield, OH",2010,525
605,"Mansfield, OH",2011,498
989,"Mansfield, OH",2012,534
1373,"Mansfield, OH",2013,476
1757,"Mansfield, OH",2014,478
2141,"Mansfield, OH",2015,456
2525,"Mansfield, OH",2016,537
2909,"Mansfield, OH",2017,607
3293,"Mansfield, OH",2018,585
3677,"Mansfield, OH",2019,625
4061,"Mansfield, OH",2020,617
4445,"Mansfield, OH",2021,619
4829,"Mansfield, OH",2022,617
5213,"Mansfield, OH",2023,619
5597,"Mansfield, OH",2024,618
222,"McAllen-Edinburg-Mission, TX",2010,4129
606,"McAllen-Edinburg-Mission, TX",2011,4463
990,"McAllen-Edinburg-Mission, TX",2012,4612
1374,"McAllen-Edinburg-Mission, TX",2013,4550
1758,"McAllen-Edinburg-Mission, TX",2014,4685
2142,"McAllen-Edinburg-Mission, TX",2015,4902
2526,"McAllen-Edinburg-Mission, TX",2016,5486
2910,"McAllen-Edinburg-Mission, TX",2017,5151
3294,"McAllen-Edinburg-Mission, TX",2018,5454
3678,"McAllen-Edinburg-Mission, TX",2019,5476
4062,"McAllen-Edinburg-Mission, TX",2020,5654
4446,"McAllen-Edinburg-Mission, TX",2021,5778
4830,"McAllen-Edinburg-Mission, TX",2022,5921
5214,"McAllen-Edinburg-Mission, TX",2023,6058
5598,"McAllen-Edinburg-Mission, TX",2024,6196
223,"Medford, OR",2010,1482
607,"Medford, OR",2011,1544
991,"Medford, OR",2012,1420
1375,"Medford, OR",2013,1456
1759,"Medford, OR",2014,1537
2143,"Medford, OR",2015,1699
2527,"Medford, OR",2016,1769
2911,"Medford, OR",2017,1973
3295,"Medford, OR",2018,2056
3679,"Medford, OR",2019,2050
4063,"Medford, OR",2020,2001
4447,"Medford, OR",2021,2020
4831,"Medford, OR",2022,1985
5215,"Medford, OR",2023,2012
5599,"Medford, OR",2024,1981
224,"Memphis, TN-MS-AR",2010,9461
608,"Memphis, TN-MS-AR",2011,9860
992,"Memphis, TN-MS-AR",2012,9330
1376,"Memphis, TN-MS-AR",2013,9640
1760,"Memphis, TN-MS-AR",2014,10492
2144,"Memphis, TN-MS-AR",2015,10906
2528,"Memphis, TN-MS-AR",2016,11353
2912,"Memphis, TN-MS-AR",2017,12426
3296,"Memphis, TN-MS-AR",2018,13758
3680,"Memphis, TN-MS-AR",2019,14802
4064,"Memphis, TN-MS-AR",2020,15217
4448,"Memphis, TN-MS-AR",2021,15187
4832,"Memphis, TN-MS-AR",2022,15104
5216,"Memphis, TN-MS-AR",2023,15079
5600,"Memphis, TN-MS-AR",2024,15084
225,"Merced, CA",2010,683
609,"Merced, CA",2011,727
993,"Merced, CA",2012,738
1377,"Merced, CA",2013,700
1761,"Merced, CA",2014,805
2145,"Merced, CA",2015,764
2529,"Merced, CA",2016,962
2913,"Merced, CA",2017,1028
3297,"Merced, CA",2018,1005
3681,"Merced, CA",2019,1075
4065,"Merced, CA",2020,1099
4449,"Merced, CA",2021,1138
4833,"Merced, CA",2022,1172
5217,"Merced, CA",2023,1207
5601,"Merced, CA",2024,1243
226,"Miami-Fort Lauderdale-Pompano Beach, FL",2010,112070
610,"Miami-Fort Lauderdale-Pompano Beach, FL",2011,121087
994,"Miami-Fort Lauderdale-Pompano Beach, FL",2012,122062
1378,"Miami-Fort Lauderdale-Pompano Beach, FL",2013,127830
1762,"Miami-Fort Lauderdale-Pompano Beach, FL",2014,136470
2146,"Miami-Fort Lauderdale-Pompano Beach, FL",2015,145434
2530,"Miami-Fort Lauderdale-Pompano Beach, FL",2016,150167
2914,"Miami-Fort Lauderdale-Pompano Beach, FL",2017,158683
3298,"Miami-Fort Lauderdale-Pompano Beach, FL",2018,172564
3682,"Miami-Fort Lauderdale-Pompano Beach, FL",2019,171129
4066,"Miami-Fort Lauderdale-Pompano Beach, FL",2020,177092
4450,"Miami-Fort Lauderdale-Pompano Beach, FL",2021,183205
4834,"Miami-Fort Lauderdale-Pompano Beach, FL",2022,189306
5218,"Miami-Fort Lauderdale-Pompano Beach, FL",2023,195391
5602,"Miami-Fort Lauderdale-Pompano Beach, FL",2024,201461
227,"Michigan City-La Porte, IN",2010,551
611,"Michigan City-La Porte, IN",2011,605
995,"Michigan City-La Porte, IN",2012,635
1379,"Michigan City-La Porte, IN",2013,531
1763,"Michigan City-La Porte, IN",2014,598
2147,"Michigan City-La Porte, IN",2015,628
2531,"Michigan City-La Porte, IN",2016,619
2915,"Michigan City-La Porte, IN",2017,623
3299,"Michigan City-La Porte, IN",2018,604
3683,"Michigan City-La Porte, IN",2019,695
4067,"Michigan City-La Porte, IN",2020,631
4451,"Michigan City-La Porte, IN",2021,620
4835,"Michigan City-La Porte, IN",2022,661
5219,"Michigan City-La Porte, IN",2023,642
5603,"Michigan City-La Porte, IN",2024,631
228,"Midland, MI",2010,414
612,"Midland, MI",2011,405
996,"Midland, MI",2012,412
1380,"Midland, MI",2013,451
1764,"Midland, MI",2014,433
2148,"Midland, MI",2015,442
2532,"Midland, MI",2016,449
2916,"Midland, MI",2017,441
3300,"Midland, MI",2018,517
3684,"Midland, MI",2019,507
4068,"Midland, MI",2020,522
4452,"Midland, MI",2021,527
4836,"Midland, MI",2022,536
5220,"Midland, MI",2023,544
5604,"Midland, MI",2024,552
229,"Midland, TX",2010,1264
613,"Midland, TX",2011,1526
997,"Midland, TX",2012,1920
1381,"Midland, TX",2013,1855
1765,"Midland, TX",2014,2092
2149,"Midland, TX",2015,1903
2533,"Midland, TX",2016,1881
2917,"Midland, TX",2017,2288
3301,"Midland, TX",2018,2991
3685,"Midland, TX",2019,2743
4069,"Midland, TX",2020,2534
4453,"Midland, TX",2021,2527
4837,"Midland, TX",2022,2573
5221,"Midland, TX",2023,2590
5605,"Midland, TX",2024,2584
230,"Milwaukee-Waukesha, WI",2010,11971
614,"Milwaukee-Waukesha, WI",2011,11997
998,"Milwaukee-Waukesha, WI",2012,11634
1382,"Milwaukee-Waukesha, WI",2013,11472
1766,"Milwaukee-Waukesha, WI",2014,11709
2150,"Milwaukee-Waukesha, WI",2015,12115
2534,"Milwaukee-Waukesha, WI",2016,12347
2918,"Milwaukee-Waukesha, WI",2017,13699
3302,"Milwaukee-Waukesha, WI",2018,14934
3686,"Milwaukee-Waukesha, WI",2019,15422
4070,"Milwaukee-Waukesha, WI",2020,15479
4454,"Milwaukee-Waukesha, WI",2021,15472
4838,"Milwaukee-Waukesha, WI",2022,15470
5222,"Milwaukee-Waukesha, WI",2023,15470
5606,"Milwaukee-Waukesha, WI",2024,15470
231,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,28656
615,"Minneapolis-St. Paul-Bloomington, MN-WI",2011,27921
999,"Minneapolis-St. Paul-Bloomington, MN-WI",2012,28516
1383,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,28358
1767,"Minneapolis-St. Paul-Bloomington, MN-WI",2014,28735
2151,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,28993
2535,"Minneapolis-St. Paul-Bloomington, MN-WI",2016,29438
2919,"Minneapolis-St. Paul-Bloomington, MN-WI",2017,32508
3303,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,35731
3687,"Minneapolis-St. Paul-Bloomington, MN-WI",2019,34611
4071,"Minneapolis-St. Paul-Bloomington, MN-WI",2020,35529
4455,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,36300
4839,"Minneapolis-St. Paul-Bloomington, MN-WI",2022,37081
5223,"Minneapolis-St. Paul-Bloomington, MN-WI",2023,37861
5607,"Minneapolis-St. Paul-Bloomington, MN-WI",2024,38640
232,"Missoula, MT",2010,1361
616,"Missoula, MT",2011,1271
1000,"Missoula, MT",2012,1244
1384,"Missoula, MT",2013,1261
1768,"Missoula, MT",2014,1263
2152,"Missoula, MT",2015,1422
2536,"Missoula, MT",2016,1567
2920,"Missoula, MT",2017,1646
3304,"Missoula, MT",2018,1731
3688,"Missoula, MT",2019,1732
4072,"Missoula, MT",2020,1722
4456,"Missoula, MT",2021,1723
4840,"Missoula, MT",2022,1719
5224,"Missoula, MT",2023,1720
5608,"Missoula, MT",2024,1719
233,"Mobile, AL",2010,2994
617,"Mobile, AL",2011,2736
1001,"Mobile, AL",2012,2846
1385,"Mobile, AL",2013,3000
1769,"Mobile, AL",2014,3086
2153,"Mobile, AL",2015,3558
2537,"Mobile, AL",2016,3487
2921,"Mobile, AL",2017,3595
3305,"Mobile, AL",2018,3697
3689,"Mobile, AL",2019,4269
4073,"Mobile, AL",2020,4210
4457,"Mobile, AL",2021,4417
4841,"Mobile, AL",2022,4512
5225,"Mobile, AL",2023,4654
5609,"Mobile, AL",2024,4777
234,"Modesto, CA",2010,1884
618,"Modesto, CA",2011,2059
1002,"Modesto, CA",2012,1992
1386,"Modesto, CA",2013,1988
1770,"Modesto, CA",2014,2092
2154,"Modesto, CA",2015,2270
2538,"Modesto, CA",2016,2275
2922,"Modesto, CA",2017,2433
3306,"Modesto, CA",2018,2635
3690,"Modesto, CA",2019,2728
4074,"Modesto, CA",2020,2763
4458,"Modesto, CA",2021,2791
4842,"Modesto, CA",2022,2794
5226,"Modesto, CA",2023,2806
5610,"Modesto, CA",2024,2801
235,"Monroe, LA",2010,1436
619,"Monroe, LA",2011,1475
1003,"Monroe, LA",2012,1781
1387,"Monroe, LA",2013,1407
1771,"Monroe, LA",2014,1632
2155,"Monroe, LA",2015,1606
2539,"Monroe, LA",2016,1805
2923,"Monroe, LA",2017,1870
3307,"Monroe, LA",2018,1947
3691,"Monroe, LA",2019,1842
4075,"Monroe, LA",2020,1942
4459,"Monroe, LA",2021,1842
4843,"Monroe, LA",2022,1942
5227,"Monroe, LA",2023,1843
5611,"Monroe, LA",2024,1942
236,"Monroe, MI",2010,751
620,"Monroe, MI",2011,743
1004,"Monroe, MI",2012,695
1388,"Monroe, MI",2013,664
1772,"Monroe, MI",2014,620
2156,"Monroe, MI",2015,619
2540,"Monroe, MI",2016,762
2924,"Monroe, MI",2017,792
3308,"Monroe, MI",2018,822
3692,"Monroe, MI",2019,706
4076,"Monroe, MI",2020,640
4460,"Monroe, MI",2021,650
4844,"Monroe, MI",2022,695
5228,"Monroe, MI",2023,728
5612,"Monroe, MI",2024,732
237,"Montgomery, AL",2010,2634
621,"Montgomery, AL",2011,2591
1005,"Montgomery, AL",2012,2493
1389,"Montgomery, AL",2013,2539
1773,"Montgomery, AL",2014,2519
2157,"Montgomery, AL",2015,2764
2541,"Montgomery, AL",2016,3061
2925,"Montgomery, AL",2017,3608
3309,"Montgomery, AL",2018,4261
3693,"Montgomery, AL",2019,3722
4077,"Montgomery, AL",2020,3127
4461,"Montgomery, AL",2021,3370
4845,"Montgomery, AL",2022,3485
5229,"Montgomery, AL",2023,3402
5613,"Montgomery, AL",2024,3386
238,"Morgantown, WV",2010,730
622,"Morgantown, WV",2011,738
1006,"Morgantown, WV",2012,796
1390,"Morgantown, WV",2013,748
1774,"Morgantown, WV",2014,860
2158,"Morgantown, WV",2015,838
2542,"Morgantown, WV",2016,966
2926,"Morgantown, WV",2017,1001
3310,"Morgantown, WV",2018,973
3694,"Morgantown, WV",2019,911
4078,"Morgantown, WV",2020,905
4462,"Morgantown, WV",2021,888
4846,"Morgantown, WV",2022,893
5230,"Morgantown, WV",2023,886
5614,"Morgantown, WV",2024,890
239,"Morristown, TN",2010,517
623,"Morristown, TN",2011,679
1007,"Morristown, TN",2012,559
1391,"Morristown, TN",2013,478
1775,"Morristown, TN",2014,530
2159,"Morristown, TN",2015,536
2543,"Morristown, TN",2016,629
2927,"Morristown, TN",2017,614
3311,"Morristown, TN",2018,681
3695,"Morristown, TN",2019,735
4079,"Morristown, TN",2020,677
4463,"Morristown, TN",2021,708
4847,"Morristown, TN",2022,705
5231,"Morristown, TN",2023,693
5615,"Morristown, TN",2024,707
240,"Mount Vernon-Anacortes, WA",2010,651
624,"Mount Vernon-Anacortes, WA",2011,668
1008,"Mount Vernon-Anacortes, WA",2012,606
1392,"Mount Vernon-Anacortes, WA",2013,682
1776,"Mount Vernon-Anacortes, WA",2014,667
2160,"Mount Vernon-Anacortes, WA",2015,665
2544,"Mount Vernon-Anacortes, WA",2016,773
2928,"Mount Vernon-Anacortes, WA",2017,815
3312,"Mount Vernon-Anacortes, WA",2018,956
3696,"Mount Vernon-Anacortes, WA",2019,955
4080,"Mount Vernon-Anacortes, WA",2020,1035
4464,"Mount Vernon-Anacortes, WA",2021,1047
4848,"Mount Vernon-Anacortes, WA",2022,1092
5232,"Mount Vernon-Anacortes, WA",2023,1106
5616,"Mount Vernon-Anacortes, WA",2024,1132
241,"Muncie, IN",2010,471
625,"Muncie, IN",2011,476
1009,"Muncie, IN",2012,530
1393,"Muncie, IN",2013,442
1777,"Muncie, IN",2014,443
2161,"Muncie, IN",2015,495
2545,"Muncie, IN",2016,454
2929,"Muncie, IN",2017,524
3313,"Muncie, IN",2018,550
3697,"Muncie, IN",2019,500
4081,"Muncie, IN",2020,544
4465,"Muncie, IN",2021,536
